repeat,fold,accuracy,macro_f1,weighted_f1,roc_auc_ovr_macro,average_precision_macro,n_items,precision_absent,recall_absent,f1_absent,support_absent,precision_present,recall_present,f1_present,support_present
4,4,0.7065934065934066,0.6848552295198702,0.7272401270774768,0.842584590404358,0.7494805363402162,910.0,0.9566160520607375,0.6409883720930233,0.7676240208877284,688.0,0.44988864142538976,0.9099099099099099,0.6020864381520119,222.0
5,0,0.5818181818181818,0.3931560151377858,0.6626148053747861,0.33332530043056363,0.4850106068277905,825.0,0.8639705882352942,0.6342780026990553,0.7315175097276264,741.0,0.03558718861209965,0.11904761904761904,0.0547945205479452,84.0
5,1,0.8593314763231198,0.6126071743369214,0.8365105548479566,0.7466098790816078,0.6709810839742611,718.0,0.8854166666666666,0.9612277867528272,0.9217660728117738,619.0,0.4782608695652174,0.2222222222222222,0.30344827586206896,99.0
5,2,0.4444444444444444,0.31402775104547603,0.2933826374186123,0.6774159559169028,0.6662344617581684,1188.0,0.4535993061578491,0.945750452079566,0.6131301289566237,553.0,0.14285714285714285,0.007874015748031496,0.014925373134328358,635.0
5,3,0.7085308056872038,0.7008389757080639,0.7085686964752784,0.7893385602828702,0.7721439548500704,1266.0,0.7493188010899182,0.7482993197278912,0.7488087134104833,735.0,0.6522556390977443,0.6534839924670434,0.6528692380056444,531.0
5,4,0.694949494949495,0.67381485409057,0.7164196062982442,0.810319707050618,0.703035874466374,990.0,0.9533468559837728,0.6275033377837116,0.7568438003220612,749.0,0.4386317907444668,0.9045643153526971,0.5907859078590786,241.0
6,0,0.6982591876208898,0.6644993822615467,0.7225497792818805,0.8032167869411232,0.7223537248801872,1034.0,0.9325044404973357,0.6570713391739674,0.7709251101321586,799.0,0.4182590233545648,0.8382978723404255,0.5580736543909348,235.0
6,1,0.8185483870967742,0.47778615436608,0.7839618709627104,0.5688488791155091,0.5331194678280391,744.0,0.8605974395448079,0.942367601246106,0.8996282527881041,642.0,0.0975609756097561,0.0392156862745098,0.055944055944055944,102.0
6,2,0.6302952503209243,0.5451758867318639,0.676264758253295,0.6829856584093872,0.5903849286462309,779.0,0.8865096359743041,0.637904468412943,0.7419354838709677,649.0,0.2467948717948718,0.5923076923076923,0.34841628959276016,130.0
6,3,0.849624060150376,0.8490626838904923,0.8501316058099968,0.9024894445513509,0.8748984045917825,1197.0,0.9053156146179402,0.8158682634730539,0.8582677165354331,668.0,0.7932773109243697,0.8922495274102079,0.8398576512455516,529.0
