repeat,fold,accuracy,macro_f1,weighted_f1,roc_auc_ovr_macro,average_precision_macro,n_items,precision_HumpbackWhale,recall_HumpbackWhale,f1_HumpbackWhale,support_HumpbackWhale,precision_SpermWhale,recall_SpermWhale,f1_SpermWhale,support_SpermWhale,precision_KillerWhale,recall_KillerWhale,f1_KillerWhale,support_KillerWhale,precision_Long_FinnedPilotWhale,recall_Long_FinnedPilotWhale,f1_Long_FinnedPilotWhale,support_Long_FinnedPilotWhale,precision_NorthernRightWhale,recall_NorthernRightWhale,f1_NorthernRightWhale,support_NorthernRightWhale,precision_SpinnerDolphin,recall_SpinnerDolphin,f1_SpinnerDolphin,support_SpinnerDolphin,precision_Short_Finned(Pacific)PilotWhale,recall_Short_Finned(Pacific)PilotWhale,f1_Short_Finned(Pacific)PilotWhale,support_Short_Finned(Pacific)PilotWhale,precision_Beluga_WhiteWhale,recall_Beluga_WhiteWhale,f1_Beluga_WhiteWhale,support_Beluga_WhiteWhale,precision_WeddellSeal,recall_WeddellSeal,f1_WeddellSeal,support_WeddellSeal,precision_Walrus,recall_Walrus,f1_Walrus,support_Walrus,precision_StripedDolphin,recall_StripedDolphin,f1_StripedDolphin,support_StripedDolphin
0,0,0.39335180055401664,0.32545361663921046,0.4049386631589526,0.8637163702823961,0.46865609732779434,1444.0,0.18181818181818182,0.11428571428571428,0.14035087719298245,70.0,0.6050420168067226,0.7093596059113301,0.6530612244897959,203.0,0.8814229249011858,0.4288461538461538,0.5769728331177232,520.0,0.3333333333333333,0.0196078431372549,0.037037037037037035,204.0,0.5607476635514018,0.8333333333333334,0.6703910614525139,72.0,0.5691056910569106,0.8536585365853658,0.6829268292682927,82.0,0.125,0.06504065040650407,0.0855614973262032,123.0,0.11029411764705882,0.6,0.18633540372670807,25.0,0.050746268656716415,0.7391304347826086,0.09497206703910614,23.0,0.34545454545454546,0.6551724137931034,0.4523809523809524,29.0,0.0,0.0,0.0,93.0
0,1,0.4330800701344243,0.2743095337582745,0.387813256360604,0.7932624925436417,0.3591618410037426,1711.0,0.0,0.0,0.0,254.0,0.32978723404255317,0.6108374384236454,0.4283246977547496,203.0,0.76,0.9152215799614644,0.8304195804195804,519.0,0.417910447761194,0.27450980392156865,0.33136094674556216,204.0,0.5833333333333334,0.417910447761194,0.48695652173913045,67.0,0.13761467889908258,0.1875,0.15873015873015872,80.0,0.08333333333333333,0.03260869565217391,0.046875,92.0,0.06870229007633588,0.391304347826087,0.11688311688311688,23.0,0.2962962962962963,0.8888888888888888,0.4444444444444444,18.0,0.0,0.0,0.0,149.0,0.2112676056338028,0.14705882352941177,0.17341040462427745,102.0
0,2,0.5825,0.4595107679039854,0.5712386087485714,0.8948479211095948,0.5085809603174658,1600.0,0.3118279569892473,0.42028985507246375,0.35802469135802467,69.0,0.56875,0.4482758620689655,0.5013774104683195,203.0,0.9100917431192661,0.9538461538461539,0.9314553990610329,520.0,0.6120689655172413,0.34134615384615385,0.4382716049382716,208.0,0.128099173553719,0.4626865671641791,0.20064724919093851,67.0,0.542713567839196,0.9,0.677115987460815,120.0,0.2857142857142857,0.021505376344086023,0.04,93.0,0.37254901960784315,0.7916666666666666,0.5066666666666667,24.0,0.15217391304347827,0.3684210526315789,0.2153846153846154,19.0,0.8620689655172413,0.9259259259259259,0.8928571428571429,27.0,0.4732142857142857,0.212,0.292817679558011,250.0
0,3,0.7337357478202549,0.5431959523974144,0.6864591933489053,0.9077789645682796,0.6274351941699946,1491.0,0.7857142857142857,0.4583333333333333,0.5789473684210527,72.0,0.37272727272727274,0.6089108910891089,0.462406015037594,202.0,0.981203007518797,1.0,0.9905123339658444,522.0,0.7351190476190477,1.0,0.8473413379073756,247.0,0.75,0.7164179104477612,0.732824427480916,67.0,0.9512195121951219,0.9873417721518988,0.968944099378882,79.0,0.0,0.0,0.0,147.0,0.0,0.0,0.0,24.0,0.39215686274509803,0.9523809523809523,0.5555555555555556,21.0,0.8461538461538461,0.7857142857142857,0.8148148148148148,28.0,0.5,0.012195121951219513,0.023809523809523808,82.0
0,4,0.6641841570751523,0.5033251807301956,0.6161897016221042,0.8865430242964301,0.6154952054015465,1477.0,0.5,0.2222222222222222,0.3076923076923077,81.0,0.40160642570281124,0.49504950495049505,0.4434589800443459,202.0,0.9679245283018868,0.9865384615384616,0.9771428571428571,520.0,0.5986622073578596,0.8774509803921569,0.7117296222664016,204.0,0.37894736842105264,0.5217391304347826,0.43902439024390244,69.0,0.5354330708661418,0.8292682926829268,0.6507177033492823,82.0,0.0,0.0,0.0,103.0,0.8928571428571429,0.7142857142857143,0.7936507936507936,35.0,0.45161290322580644,0.6666666666666666,0.5384615384615384,21.0,0.5185185185185185,0.9655172413793104,0.6746987951807228,29.0,0.0,0.0,0.0,131.0
1,0,0.3980514961725818,0.3073971792241102,0.4183065698261379,0.8441212856202167,0.43543921531140595,1437.0,0.2389937106918239,0.5277777777777778,0.329004329004329,72.0,0.39215686274509803,0.49261083743842365,0.4366812227074236,203.0,0.8851351351351351,0.5038461538461538,0.6421568627450981,520.0,0.3055555555555556,0.16176470588235295,0.21153846153846154,204.0,0.6744186046511628,0.42028985507246375,0.5178571428571429,69.0,0.6470588235294118,0.9746835443037974,0.7777777777777778,79.0,0.0,0.0,0.0,123.0,0.0,0.0,0.0,24.0,0.13043478260869565,0.8571428571428571,0.22641509433962265,21.0,0.136986301369863,0.3448275862068966,0.19607843137254902,29.0,0.037037037037037035,0.053763440860215055,0.043859649122807015,93.0
1,1,0.4208065458796026,0.28800580749189075,0.3791747161100889,0.7565118956178917,0.3587573424894624,1711.0,0.0,0.0,0.0,254.0,0.2921615201900237,0.6059113300492611,0.3942307692307692,203.0,0.7548161120840631,0.8304431599229287,0.7908256880733945,519.0,0.41304347826086957,0.27941176470588236,0.3333333333333333,204.0,0.618421052631579,0.7014925373134329,0.6573426573426573,67.0,0.07462686567164178,0.125,0.09345794392523364,80.0,0.029411764705882353,0.010869565217391304,0.015873015873015872,92.0,0.12264150943396226,0.5652173913043478,0.20155038759689922,23.0,0.2909090909090909,0.8888888888888888,0.4383561643835616,18.0,0.0,0.0,0.0,149.0,0.27848101265822783,0.21568627450980393,0.2430939226519337,102.0
1,2,0.61625,0.4798517477156452,0.6215325409090025,0.879258979756851,0.49572106164120194,1600.0,0.14473684210526316,0.15942028985507245,0.15172413793103448,69.0,0.5531135531135531,0.7438423645320197,0.634453781512605,203.0,0.9163179916317992,0.8423076923076923,0.8777555110220441,520.0,0.616,0.3701923076923077,0.4624624624624625,208.0,0.7073170731707317,0.43283582089552236,0.5370370370370371,67.0,0.5549738219895288,0.8833333333333333,0.6816720257234726,120.0,0.3333333333333333,0.021505376344086023,0.04040404040404041,93.0,0.3902439024390244,0.6666666666666666,0.49230769230769234,24.0,0.05,0.42105263157894735,0.0893854748603352,19.0,0.6216216216216216,0.8518518518518519,0.71875,27.0,0.7267441860465116,0.5,0.5924170616113744,250.0
1,3,0.7016021361815754,0.552298731893195,0.6744087555395607,0.9255847160921218,0.6167677392887247,1498.0,0.8181818181818182,0.7714285714285715,0.7941176470588235,70.0,0.29153605015673983,0.4603960396039604,0.3570057581573896,202.0,0.958904109589041,0.9386973180076629,0.9486931268151017,522.0,0.7961165048543689,0.9959514170040485,0.8848920863309353,247.0,0.7285714285714285,0.7083333333333334,0.7183098591549296,72.0,0.9861111111111112,0.8658536585365854,0.922077922077922,82.0,0.0,0.0,0.0,147.0,0.5483870967741935,0.68,0.6071428571428571,25.0,0.10909090909090909,0.2857142857142857,0.15789473684210525,21.0,0.5405405405405406,0.7142857142857143,0.6153846153846154,28.0,0.75,0.036585365853658534,0.06976744186046512,82.0
1,4,0.6838185511171293,0.548968531548773,0.6320044374360259,0.8858444748889707,0.651055683852701,1477.0,0.4883720930232558,0.25925925925925924,0.3387096774193548,81.0,0.5294117647058824,0.5792079207920792,0.5531914893617021,202.0,0.9478764478764479,0.9442307692307692,0.9460500963391136,520.0,0.551829268292683,0.8872549019607843,0.6804511278195489,204.0,0.5135135135135135,0.8507462686567164,0.6404494382022472,67.0,0.5483870967741935,0.8292682926829268,0.6601941747572816,82.0,0.0,0.0,0.0,103.0,0.8787878787878788,0.8285714285714286,0.8529411764705882,35.0,0.3508771929824561,0.8695652173913043,0.5,23.0,0.8387096774193549,0.896551724137931,0.8666666666666667,29.0,0.0,0.0,0.0,131.0
