epoch,train_loss,val_macro_f1,repeat,fold
0,1.8039787868187789,0.015861040969707793,0,0
1,1.081213070683266,0.015848743516909035,0,0
2,0.7606762349066347,0.018310527514698187,0,0
3,0.5889428957517613,0.022465420023561045,0,0
4,0.5028818283888581,0.02457993521440551,0,0
5,0.43524547827401255,0.02566381998743902,0,0
6,0.3897606347727478,0.030363317716241,0,0
7,0.35689867220068144,0.02577516284801398,0,0
8,0.32935352811917745,0.02612392632600556,0,0
9,0.3080400443916103,0.02631439626862857,0,0
10,0.2899541958764813,0.02598760331397332,0,0
11,0.2726187172253308,0.027456485883719375,0,0
12,0.2579031767283509,0.027643139342358482,0,0
13,0.24597846918982194,0.027250781893426078,0,0
14,0.23342093945854456,0.02810691222489816,0,0
15,0.2239379839297982,0.02777775653929816,0,0
16,0.21684176785531345,0.03112006105756232,0,0
17,0.20733402836855527,0.029554463317021166,0,0
18,0.20046850608910147,0.030843455523158713,0,0
19,0.1943268369804439,0.029214110130292893,0,0
20,0.18822344153396944,0.03253616658995309,0,0
21,0.1819169544895411,0.02912496031211795,0,0
22,0.17781167809389933,0.029880859320793266,0,0
23,0.1729430700536876,0.031390802652143265,0,0
24,0.16762953909036155,0.0297816000728509,0,0
25,0.16368827451595416,0.029712705707220476,0,0
26,0.1612073856671982,0.03179946355391326,0,0
27,0.15704039602889405,0.031105269778844025,0,0
28,0.1537335709732222,0.03131787432521981,0,0
29,0.15070015242987522,0.031136058187982655,0,0
30,0.1476681759102081,0.03244244245058076,0,0
0,1.7779972017446213,0.048483167929726644,0,1
1,1.0584980140588223,0.07082327983263173,0,1
2,0.7689029380508664,0.07999360218554234,0,1
3,0.6165487407556417,0.07962628871446807,0,1
4,0.5332210521373523,0.07630922987422487,0,1
5,0.47976459861742204,0.07868751945158009,0,1
6,0.4356410694098802,0.07783089895193951,0,1
7,0.40222769031392985,0.08016251845505738,0,1
8,0.37348136171081364,0.07874955913199508,0,1
9,0.3520666776194845,0.07309896122081103,0,1
10,0.334614929494538,0.0768915522960444,0,1
11,0.3180084050054381,0.08060117664192507,0,1
12,0.30164417474462674,0.0784723930681299,0,1
13,0.2910320421671256,0.07464500563055036,0,1
14,0.2791131717201756,0.07436611970167885,0,1
15,0.2693429342823386,0.07849157553203717,0,1
16,0.2594448868010406,0.07202253736721985,0,1
17,0.25192850748227663,0.07374778501322198,0,1
18,0.24492851988333453,0.07349581556616792,0,1
19,0.23507427579552465,0.07158191060191135,0,1
20,0.2292165329752589,0.07647841074990792,0,1
21,0.22341063608196832,0.07536526845153867,0,1
0,1.8236478176823663,0.1084458791263077,0,2
1,1.1108697592417367,0.10085150658446475,0,2
2,0.795945668948185,0.10226973801755485,0,2
3,0.626843474182049,0.0947817163697673,0,2
4,0.5481135320096968,0.09649551119837928,0,2
5,0.48140261381124255,0.09176094054288518,0,2
6,0.4405723311526341,0.09414935838737735,0,2
7,0.3984058813130904,0.09313579402760198,0,2
8,0.3859849763852948,0.0948888954029147,0,2
9,0.34873683224625984,0.09489499860506866,0,2
10,0.3351471250740765,0.0975084103393742,0,2
0,1.7322572834891254,0.04946443898539487,0,3
1,1.0098604350064113,0.05838405165676385,0,3
2,0.7104739588529686,0.09189652006866257,0,3
3,0.5565822916318236,0.07297072038825822,0,3
4,0.47055633354238485,0.07434300986856376,0,3
5,0.4142133228933963,0.07946085343259596,0,3
6,0.37280183366730646,0.07558345236267025,0,3
7,0.3419291428450115,0.07414528214588217,0,3
8,0.3145532672504458,0.07710188280118932,0,3
9,0.2936770360450117,0.08456149176143334,0,3
10,0.2761413712055323,0.07927280594624811,0,3
11,0.25914708161481853,0.07818393058356934,0,3
