metric,mean,std,min,max,folds
accuracy,0.19074116541233938,0.04475099895457225,0.09046214355948869,0.226696083838941,40
macro_f1,0.19098107220927638,0.018767933843107487,0.14722966649218866,0.2047858695879132,40
weighted_f1,0.19923888303167353,0.03382398891249232,0.11505101319831601,0.22579288331242545,40
roc_auc_ovr_macro,0.720331504549802,0.020819950559547447,0.6955613667044637,0.762230401573362,40
average_precision_macro,0.26865102138447067,0.012073334889382897,0.2574179032017498,0.2884479716555938,40
n_items,1836.25,123.90106681935535,1699.0,2034.0,40
precision_HumpbackWhale,0.09437037002759988,0.04382821805336484,0.023809523809523808,0.14166666666666666,40
recall_HumpbackWhale,0.17989375770592214,0.09396526482442091,0.02857142857142857,0.2916666666666667,40
f1_HumpbackWhale,0.11154608124792179,0.047894372757269536,0.025974025974025976,0.17662337662337663,40
support_HumpbackWhale,135.25,98.42965729848619,35.0,289.0,40
precision_SpermWhale,0.3537140795553629,0.13560869275787088,0.1,0.5393939393939394,40
recall_SpermWhale,0.1703519584042917,0.060822687022860526,0.08148148148148149,0.2608695652173913,40
f1_SpermWhale,0.22462543505709132,0.0724409881502105,0.08979591836734693,0.30638297872340425,40
support_SpermWhale,236.5,149.99572643484862,135.0,491.0,40
precision_KillerWhale,0.4487185145388132,0.2756884151090007,0.13924050632911392,0.8757396449704142,40
recall_KillerWhale,0.08482082573149671,0.06922478270551237,0.021021021021021023,0.19571045576407506,40
f1_KillerWhale,0.13472785782193358,0.1017870451514515,0.038781163434903045,0.292,40
support_KillerWhale,650.25,455.26401187972294,333.0,1424.0,40
precision_Long_FinnedPilotWhale,0.3165615950932911,0.24339916043002868,0.09883720930232558,0.7117117117117117,40
recall_Long_FinnedPilotWhale,0.31890041247424106,0.12541796401838476,0.13821138211382114,0.5259259259259259,40
f1_Long_FinnedPilotWhale,0.28138211285520465,0.12998098330199473,0.1152542372881356,0.455988455988456,40
support_Long_FinnedPilotWhale,210.5,152.5198599930766,113.0,471.0,40
precision_NorthernRightWhale,0.34159639075015724,0.18416287625160657,0.10416666666666667,0.717391304347826,40
recall_NorthernRightWhale,0.26267817049430936,0.14916801476419156,0.06666666666666667,0.4358974358974359,40
f1_NorthernRightWhale,0.28444591860225604,0.14411978421428112,0.08130081300813008,0.5409836065573771,40
support_NorthernRightWhale,85.5,16.116562590812897,75.0,113.0,40
precision_SpinnerDolphin,0.2386416001536705,0.38209223755318855,0.0,0.8913043478260869,40
recall_SpinnerDolphin,0.3465225563909774,0.33577002775265696,0.0,1.0,40
f1_SpinnerDolphin,0.07538805293239721,0.07250025632539031,0.0,0.1842696629213483,40
support_SpinnerDolphin,110.75,168.82303737558433,4.0,399.0,40
precision_Short_Finned(Pacific)PilotWhale,0.059070832058443504,0.08284421059624744,0.009852216748768473,0.2033898305084746,40
recall_Short_Finned(Pacific)PilotWhale,0.17200563168848007,0.1444507161158729,0.004338394793926247,0.36363636363636365,40
f1_Short_Finned(Pacific)PilotWhale,0.07610864100447437,0.10607079672827772,0.006557377049180328,0.2608695652173913,40
support_Short_Finned(Pacific)PilotWhale,139.5,187.99549912779213,29.0,461.0,40
precision_Beluga_WhiteWhale,0.1169706679232779,0.022609977781544617,0.08641975308641975,0.1504424778761062,40
recall_Beluga_WhiteWhale,0.39508814102564105,0.19000191949460551,0.19230769230769232,0.7083333333333334,40
f1_Beluga_WhiteWhale,0.1768081948328967,0.04362350074773331,0.1308411214953271,0.24817518248175183,40
support_Beluga_WhiteWhale,32.75,9.319816219163036,25.0,48.0,40
precision_WeddellSeal,0.07263505322454103,0.0301167187433459,0.018907563025210083,0.10062893081761007,40
recall_WeddellSeal,0.5506503327283727,0.13682643534404443,0.3333333333333333,0.6842105263157895,40
f1_WeddellSeal,0.12311550960323685,0.04581912518173065,0.03665987780040733,0.1702127659574468,40
support_WeddellSeal,25.5,9.432622062521055,15.0,39.0,40
precision_Walrus,0.19614290021061523,0.17340699406386953,0.0,0.5151515151515151,40
recall_Walrus,0.5457680250783699,0.34240521157795256,0.0,0.8727272727272727,40
f1_Walrus,0.26946051396966364,0.20077506162408565,0.0,0.5617977528089888,40
support_Walrus,65.5,49.99230710050066,29.0,149.0,40
precision_StripedDolphin,0.3108874045801526,0.24866692195960885,0.0,0.6071428571428571,40
recall_StripedDolphin,0.3894009044772402,0.3477608533404479,0.0,0.816,40
f1_StripedDolphin,0.34318347637496444,0.2920097827103756,0.0,0.6962457337883959,40
support_StripedDolphin,144.25,62.233534533343196,101.0,250.0,40
