repeat,fold,accuracy,macro_f1,weighted_f1,roc_auc_ovr_macro,average_precision_macro,n_items,precision_HumpbackWhale,recall_HumpbackWhale,f1_HumpbackWhale,support_HumpbackWhale,precision_SpermWhale,recall_SpermWhale,f1_SpermWhale,support_SpermWhale,precision_KillerWhale,recall_KillerWhale,f1_KillerWhale,support_KillerWhale
0,0,0.7264742785,0.6809528723,0.7413912983,0.8945204646,0.7932537128,797.0,0.3869047619,0.9027777778,0.5416666667,72.0,0.6810344828,0.7783251232,0.7264367816,203.0,0.8967254408,0.6819923372,0.7747551687,522.0
0,1,0.8615384615,0.8098379512,0.8511710174,0.962443787,0.9135594229,975.0,0.969924812,0.5078740157,0.6666666667,254.0,0.6722408027,0.995049505,0.8023952096,202.0,0.9392265193,0.9826589595,0.9604519774,519.0
0,2,0.8862199747,0.702097061,0.8724346121,0.957053024,0.7904946486,791.0,0.3513513514,0.1884057971,0.2452830189,69.0,0.8663793103,0.995049505,0.9262672811,202.0,0.9329501916,0.9365384615,0.9347408829,520.0
0,3,0.8647281922,0.8133107671,0.8721211786,0.9719721154,0.9068258641,791.0,0.5378151261,0.9411764706,0.6844919786,68.0,0.8341232227,0.8669950739,0.8502415459,203.0,0.9631236443,0.8538461538,0.9051987768,520.0
0,4,0.8933002481,0.8343253454,0.8880421921,0.9676094187,0.8997744896,806.0,0.9074074074,0.5903614458,0.7153284672,83.0,0.9578313253,0.7832512315,0.8617886179,203.0,0.8737201365,0.9846153846,0.9258589512,520.0
1,0,0.7239648683,0.6766371969,0.740381308,0.9041229205,0.8109688849,797.0,0.3699421965,0.8888888889,0.5224489796,72.0,0.6960352423,0.7783251232,0.7348837209,203.0,0.8942065491,0.6800766284,0.7725788901,522.0
1,1,0.8441025641,0.8020175036,0.8425416575,0.9463039279,0.8570826883,975.0,0.8662790698,0.5866141732,0.6995305164,254.0,0.6418918919,0.9405940594,0.7630522088,202.0,0.9546351085,0.9325626204,0.9434697856,519.0
1,2,0.9152970923,0.7682245086,0.9049887726,0.9688716052,0.8325128764,791.0,0.5641025641,0.3188405797,0.4074074074,69.0,0.9154929577,0.9653465347,0.9397590361,202.0,0.9406307978,0.975,0.9575070822,520.0
1,3,0.8609355247,0.8017888335,0.8699816256,0.9736445155,0.9009732973,791.0,0.5078125,0.9558823529,0.6632653061,68.0,0.8461538462,0.8128078818,0.8291457286,203.0,0.9636752137,0.8673076923,0.9129554656,520.0
1,4,0.9218362283,0.8350052372,0.9133308074,0.9898109087,0.9427984286,806.0,0.8837209302,0.4578313253,0.6031746032,83.0,0.960199005,0.9507389163,0.9554455446,203.0,0.9110320285,0.9846153846,0.9463955638,520.0
2,0,0.712672522,0.6679053855,0.7309445385,0.8973807036,0.8052350697,797.0,0.3513513514,0.9027777778,0.5058365759,72.0,0.6956521739,0.7881773399,0.7390300231,203.0,0.8979057592,0.6570881226,0.7588495575,522.0
2,1,0.8553846154,0.7997671343,0.8462741902,0.9514368415,0.883740176,975.0,0.9347826087,0.5078740157,0.6581632653,254.0,0.652027027,0.9554455446,0.7751004016,202.0,0.9463955638,0.9865125241,0.9660377358,519.0
2,2,0.8963337547,0.7285305234,0.8849744171,0.9506422849,0.787586912,791.0,0.425,0.2463768116,0.3119266055,69.0,0.8771929825,0.9900990099,0.9302325581,202.0,0.9407265774,0.9461538462,0.9434324065,520.0
2,3,0.8836915297,0.8213804881,0.892980848,0.9764164924,0.9092690346,791.0,0.5080645161,0.9264705882,0.65625,68.0,0.9057591623,0.8522167488,0.8781725888,203.0,0.9726890756,0.8903846154,0.9297188755,520.0
2,4,0.9044665012,0.8119027321,0.8954640223,0.9807981241,0.92936209,806.0,0.8372093023,0.4337349398,0.5714285714,83.0,0.9680851064,0.8965517241,0.9309462916,203.0,0.8886956522,0.9826923077,0.9333333333,520.0
3,0,0.7257861635,0.6833105647,0.7417425336,0.9325499573,0.8458384489,795.0,0.347826087,0.8888888889,0.5,72.0,0.6895306859,0.9408866995,0.7958333333,203.0,0.9640718563,0.6192307692,0.7540983607,520.0
3,1,0.8769230769,0.8327847268,0.8703431745,0.9673849586,0.8992353616,975.0,0.9539473684,0.5708661417,0.7142857143,254.0,0.6944444444,0.9900990099,0.8163265306,202.0,0.953271028,0.9826589595,0.9677419355,519.0
3,2,0.8697850822,0.7078956822,0.863462508,0.9543176713,0.7736126959,791.0,0.3396226415,0.2608695652,0.2950819672,69.0,0.9019607843,0.9108910891,0.9064039409,202.0,0.9101123596,0.9346153846,0.9222011385,520.0
3,3,0.7636138614,0.6735410366,0.7793070395,0.8990179002,0.7652874494,808.0,0.3243243243,0.578313253,0.4155844156,83.0,0.8265895954,0.7044334975,0.7606382979,203.0,0.8747433265,0.816091954,0.8444003964,522.0
3,4,0.9456384324,0.9297064864,0.9438585205,0.9971848093,0.9922136189,791.0,0.9154929577,0.9558823529,0.9352517986,68.0,0.9820359281,0.8078817734,0.8864864865,203.0,0.938517179,0.9980769231,0.9673811743,520.0
4,0,0.7716436637,0.7236138694,0.7843250551,0.9283820692,0.8460735099,797.0,0.4238410596,0.8888888889,0.5739910314,72.0,0.7172131148,0.8620689655,0.7829977629,203.0,0.9353233831,0.7203065134,0.8138528139,522.0
