repeat,fold,accuracy,macro_f1,weighted_f1,roc_auc_ovr_macro,average_precision_macro,n_items,precision_absent,recall_absent,f1_absent,support_absent,precision_present,recall_present,f1_present,support_present
0,0,0.9958071278825996,0.9412400766493293,0.9956488478210093,0.945168516444354,0.9260540544714913,1431.0,0.9964463397299218,0.9992872416250891,0.997864768683274,1403.0,0.9583333333333334,0.8214285714285714,0.8846153846153846,28.0
0,1,0.9887850467289719,0.9273114286361268,0.9892848322419219,0.9617249869432216,0.9723484596781884,1070.0,0.9980449657869013,0.9903006789524733,0.994157740993184,1031.0,0.7872340425531915,0.9487179487179487,0.8604651162790697,39.0
0,2,0.9556724267468069,0.48866692278140605,0.938416720232362,0.7039596066967845,0.5238494408433576,1331.0,0.96,0.9953051643192489,0.9773338455628121,1278.0,0.0,0.0,0.0,53.0
0,3,0.9600238663484487,0.8227017877922352,0.9541585843490985,0.9729451248233631,0.9358359340156952,1676.0,0.9595519601742377,0.9987046632124352,0.9787369089178038,1544.0,0.9710144927536232,0.5075757575757576,0.6666666666666666,132.0
0,4,0.9383886255924171,0.4841075794621027,0.9097092666195438,0.29582375194718497,0.47230715970364534,844.0,0.9395017793594306,0.9987389659520807,0.9682151589242054,793.0,0.0,0.0,0.0,51.0
1,0,0.9886201991465149,0.8758745503100929,0.9891250304099617,0.9681443798449612,0.9242920031723811,1406.0,0.9963503649635036,0.9920058139534884,0.9941733430444283,1376.0,0.6944444444444444,0.8333333333333334,0.7575757575757576,30.0
1,1,0.9823874755381604,0.8975632573057734,0.9827523108853966,0.9028862242052426,0.9140386445765808,1022.0,0.9928131416837782,0.9887525562372188,0.9907786885245902,978.0,0.7708333333333334,0.8409090909090909,0.8043478260869565,44.0
1,2,0.9366795366795366,0.483652312599681,0.932944769786875,0.7173390886622342,0.5221354867300929,1295.0,0.9634630659253376,0.9711769415532426,0.967304625199362,1249.0,0.0,0.0,0.0,46.0
1,3,0.9601173020527859,0.8159518941366217,0.9536207826768421,0.9743637904794928,0.9427937489762128,1705.0,0.9585618525289458,1.0,0.9788425637834475,1573.0,1.0,0.48484848484848486,0.6530612244897959,132.0
1,4,0.9404761904761905,0.48466257668711654,0.9158234403633176,0.3623969633672484,0.4870561289143261,924.0,0.9445652173913044,0.995418098510882,0.9693251533742331,873.0,0.0,0.0,0.0,51.0
2,0,0.9852459016393442,0.867631103074141,0.9858595440666408,0.9800084175084175,0.9096432866205271,1220.0,0.9949238578680203,0.98989898989899,0.9924050632911392,1188.0,0.6842105263157895,0.8125,0.7428571428571429,32.0
2,1,0.990418118466899,0.9328065554580041,0.9906891041818984,0.9497969314079423,0.957289639198471,1148.0,0.9972801450589301,0.9927797833935018,0.9950248756218906,1108.0,0.8222222222222222,0.925,0.8705882352941177,40.0
2,2,0.9572901325478645,0.4890895410082769,0.9436042691028611,0.7969147582697201,0.5432858164947272,1358.0,0.9643916913946587,0.9923664122137404,0.9781790820165538,1310.0,0.0,0.0,0.0,48.0
2,3,0.9608399545970489,0.8179760241824282,0.9550741457462346,0.9700083658672617,0.9189073473736986,1762.0,0.961015948021264,0.998159509202454,0.9792356304544086,1630.0,0.9565217391304348,0.5,0.6567164179104478,132.0
2,4,0.9293981481481481,0.48170365926814634,0.9065395254282477,0.1906036707425898,0.4623565025788927,864.0,0.9402810304449649,0.9876998769987699,0.9634073185362927,813.0,0.0,0.0,0.0,51.0
3,0,0.9916550764951322,0.8778768577494692,0.9911632398146754,0.913855116514691,0.9152716589149611,1438.0,0.9936440677966102,0.997872340425532,0.9957537154989384,1410.0,0.8636363636363636,0.6785714285714286,0.76,28.0
3,1,0.9883720930232558,0.9271991911021233,0.9888894114327368,0.95964056084902,0.9713013573176912,1032.0,0.9979695431472081,0.9899295065458208,0.993933265925177,993.0,0.7872340425531915,0.9487179487179487,0.8604651162790697,39.0
3,2,0.9400606980273141,0.4845522096206492,0.9301343629288639,0.7857110895667089,0.5395874432104688,1318.0,0.9589783281733746,0.9794466403162055,0.9691044192412984,1265.0,0.0,0.0,0.0,53.0
3,3,0.9586167800453514,0.7979625553252678,0.951161116723949,0.9636112967914439,0.9296916156405699,1764.0,0.9571847507331378,1.0,0.9781240635301168,1632.0,1.0,0.44696969696969696,0.6178010471204188,132.0
3,4,0.935,0.48320413436692505,0.9047997416020672,0.13667897065368204,0.4443884040302848,800.0,0.9361702127659575,0.9986648865153538,0.9664082687338501,749.0,0.0,0.0,0.0,51.0
4,0,0.9934102141680395,0.9268850879306191,0.9931804209858722,0.9800675675675676,0.9425499876737211,1214.0,0.9949494949494949,0.9983108108108109,0.9966273187183811,1184.0,0.9230769230769231,0.8,0.8571428571428571,30.0
4,1,0.9882943143812709,0.917416351010101,0.9886781300673965,0.9343680709534368,0.9433221000292998,1196.0,0.9965187119234117,0.9913419913419913,0.9939236111111112,1155.0,0.7872340425531915,0.9024390243902439,0.8409090909090909,41.0
4,2,0.9314546839299315,0.48225552050473186,0.9285163410784174,0.7707472229398089,0.531438627947336,1313.0,0.9614779874213837,0.9675632911392406,0.9645110410094637,1264.0,0.0,0.0,0.0,49.0
4,3,0.9595307917888563,0.8123459743988515,0.9528051279478561,0.9746190448669788,0.9388892286397068,1705.0,0.9579780755176613,1.0,0.9785381026438569,1573.0,1.0,0.4772727272727273,0.6461538461538462,132.0
4,4,0.9372294372294372,0.48379888268156424,0.9141913951969818,0.24643442715001238,0.4702960815275755,924.0,0.9443838604143948,0.9919816723940436,0.9675977653631285,873.0,0.0,0.0,0.0,51.0
5,0,0.9947994056463596,0.935036370531251,0.9945679454019168,0.9702127659574469,0.9209280605265862,1346.0,0.9954579863739591,0.9992401215805471,0.9973454683352294,1316.0,0.96,0.8,0.8727272727272727,30.0
5,1,0.9920071047957372,0.942371666922565,0.9918646107157183,0.9415414689861185,0.9389685227891986,1126.0,0.9944802207911684,0.9972324723247232,0.9958544449562413,1084.0,0.9230769230769231,0.8571428571428571,0.8888888888888888,42.0
5,2,0.9496062992125984,0.48707592891760904,0.9373335199012885,0.7612009001636661,0.5310447891220003,1270.0,0.9617224880382775,0.9869067103109657,0.9741518578352181,1222.0,0.0,0.0,0.0,48.0
5,3,0.9600886917960089,0.807624633431085,0.953823045561834,0.9702497462664927,0.9200352095644496,1804.0,0.9602991944764097,0.9982057416267942,0.9788856304985337,1672.0,0.9545454545454546,0.4772727272727273,0.6363636363636364,132.0
5,4,0.9218362282878412,0.47966429954809553,0.8986266654064816,0.3118815738215816,0.47808059233784955,806.0,0.9357682619647355,0.9841059602649007,0.9593285990961911,755.0,0.0,0.0,0.0,51.0
6,0,0.9937194696441033,0.9269660058101015,0.99367074448802,0.9773599214846537,0.9269911072399043,1433.0,0.9964336661911555,0.9971448965024983,0.9967891544773457,1401.0,0.8709677419354839,0.84375,0.8571428571428571,32.0
6,1,0.9875666074600356,0.9172197949924383,0.9882443224163708,0.9674238671478782,0.963327631100438,1126.0,0.9981429897864438,0.9889604415823368,0.9935304990757856,1087.0,0.7551020408163265,0.9487179487179487,0.8409090909090909,39.0
6,2,0.9427880741337631,0.4852758191621734,0.9322300990190341,0.8119093274893849,0.5439957098764776,1241.0,0.9598031173092699,0.9815436241610739,0.9705516383243468,1192.0,0.0,0.0,0.0,49.0
6,3,0.9619358346927678,0.8095417046409507,0.955450978094818,0.9667856065044115,0.9289011016324735,1839.0,0.9606077658975802,1.0,0.9799081515499426,1707.0,1.0,0.4696969696969697,0.6391752577319587,132.0
6,4,0.9242636746143057,0.4803206997084548,0.8919279192342134,0.20025472424619398,0.448347326532201,713.0,0.928169014084507,0.9954682779456193,0.9606413994169096,662.0,0.0,0.0,0.0,51.0
