repeat,fold,accuracy,macro_f1,weighted_f1,roc_auc_ovr_macro,average_precision_macro,n_items,precision_absent,recall_absent,f1_absent,support_absent,precision_present,recall_present,f1_present,support_present
0,0,0.9455399061032864,0.5831308713961776,0.9455399061032864,0.5687560738581147,0.5471376155750666,1065.0,0.9718172983479106,0.9718172983479106,0.9718172983479106,1029.0,0.19444444444444445,0.19444444444444445,0.19444444444444445,36.0
0,1,0.9535962877030162,0.702193815857661,0.9574054160643095,0.9245353313739288,0.7010252655447953,862.0,0.9829476248477467,0.9687875150060024,0.9758162031438936,833.0,0.36585365853658536,0.5172413793103449,0.42857142857142855,29.0
0,2,0.9708994708994709,0.49261744966442955,0.9565640424700828,0.3837007678969532,0.4949845459204935,756.0,0.9708994708994709,1.0,0.9852348993288591,734.0,0.0,0.0,0.0,22.0
0,3,0.9275167785234899,0.5156280100173377,0.9023358057763889,0.9212374100719424,0.6722285625144274,745.0,0.9348710990502035,0.9913669064748202,0.9622905027932961,695.0,0.25,0.04,0.06896551724137931,50.0
0,4,0.9390635022450289,0.6373504212812533,0.9239990657130822,0.9546127412106794,0.7447120711966626,1559.0,0.9456094364351245,0.9917525773195877,0.9681314994968131,1455.0,0.6363636363636364,0.20192307692307693,0.30656934306569344,104.0
1,0,0.9448529411764706,0.48582230623818523,0.9394946069164906,0.5708174904942966,0.5080866985465116,1088.0,0.9661654135338346,0.9771863117870723,0.9716446124763705,1052.0,0.0,0.0,0.0,36.0
1,1,0.9558139534883721,0.7090870246403647,0.9589291924889782,0.9261380140254782,0.7161070690365553,860.0,0.9829476248477467,0.9711191335740073,0.9769975786924939,831.0,0.38461538461538464,0.5172413793103449,0.4411764705882353,29.0
1,2,0.9710526315789474,0.49265687583444595,0.956791511489003,0.42153239714215324,0.49460133495488423,760.0,0.9710526315789474,1.0,0.9853137516688919,738.0,0.0,0.0,0.0,22.0
1,3,0.9316596931659693,0.5523831364904637,0.9069492508371105,0.925127436281859,0.6934088553208815,717.0,0.9352112676056338,0.9955022488755623,0.9644153957879448,667.0,0.5714285714285714,0.08,0.14035087719298245,50.0
1,4,0.9359795134443022,0.5735083714682015,0.9143319313540628,0.9432771446660335,0.7229779074554831,1562.0,0.9397668393782384,0.99519890260631,0.966688874083944,1458.0,0.6111111111111112,0.10576923076923077,0.18032786885245902,104.0
2,0,0.9653078924544666,0.4911738746690203,0.9516760069476073,0.5982045160648563,0.5250097337770956,1153.0,0.9686684073107049,0.9964189794091316,0.9823477493380406,1117.0,0.0,0.0,0.0,36.0
2,1,0.9518652226233454,0.684438368648895,0.9553609984922924,0.9283045721401886,0.6815948176388159,831.0,0.9810844892812106,0.9688667496886675,0.974937343358396,803.0,0.34210526315789475,0.4642857142857143,0.3939393939393939,28.0
2,2,0.9673105497771174,0.4916918429003021,0.9512374137536305,0.39729088116184885,0.4949510305315972,673.0,0.9673105497771174,1.0,0.9833836858006042,651.0,0.0,0.0,0.0,22.0
2,3,0.9336801040312094,0.5016962073565847,0.9041169602643705,0.9057567316620241,0.6644411981130612,769.0,0.9348109517601043,0.9986072423398329,0.9656565656565657,718.0,0.5,0.0196078431372549,0.03773584905660377,51.0
2,4,0.934657270980141,0.5782153983088563,0.9142891639703532,0.9409350087112613,0.7139316200509835,1561.0,0.940220922677063,0.9931365820178449,0.9659546061415221,1457.0,0.5454545454545454,0.11538461538461539,0.19047619047619047,104.0
3,0,0.9563318777292577,0.4888392857142857,0.9469393325015596,0.5743162007814848,0.5084789746631478,1145.0,0.9681697612732095,0.9873760144274121,0.9776785714285714,1109.0,0.0,0.0,0.0,36.0
