feature,gain,repeat,fold
site_code,0.11333877593278885,3,2
cond_reverberation,0.026096167042851448,3,2
cond_no_visual,0.014039202593266964,3,2
cond_night_recording,0.005170164629817009,3,2
latitude,0.005081736482679844,3,2
cond_water_noise,0.005069693550467491,3,2
cond_engine_noise,0.00358567968942225,3,2
cond_ship_noise,0.0,3,2
cond_tape_speed_note,0.0,3,2
latitude,0.6465985178947449,3,3
site_code,0.21930430829524994,3,3
longitude,0.10505487024784088,3,3
cond_water_noise,0.027135498821735382,3,3
cond_no_visual,0.0019068261608481407,3,3
cond_ship_noise,0.0,3,3
cond_engine_noise,0.0,3,3
cond_reverberation,0.0,3,3
cond_night_recording,0.0,3,3
cond_tape_speed_note,0.0,3,3
longitude,0.8342344164848328,3,4
site_code,0.10522931814193726,3,4
cond_water_noise,0.016897616907954216,3,4
cond_reverberation,0.014581602066755295,3,4
cond_no_visual,0.009700965136289597,3,4
latitude,0.009279741905629635,3,4
cond_engine_noise,0.006356803234666586,3,4
cond_night_recording,0.0037195421755313873,3,4
cond_ship_noise,0.0,3,4
cond_tape_speed_note,0.0,3,4
longitude,0.9418121576309204,4,0
site_code,0.02702598087489605,4,0
cond_water_noise,0.015341265127062798,4,0
latitude,0.011625267565250397,4,0
cond_no_visual,0.004195434506982565,4,0
cond_ship_noise,0.0,4,0
cond_engine_noise,0.0,4,0
cond_reverberation,0.0,4,0
cond_night_recording,0.0,4,0
cond_tape_speed_note,0.0,4,0
longitude,0.9216362833976746,4,1
site_code,0.05757571756839752,4,1
cond_water_noise,0.013572491705417633,4,1
cond_no_visual,0.004161958582699299,4,1
latitude,0.003053605556488037,4,1
cond_ship_noise,0.0,4,1
cond_engine_noise,0.0,4,1
cond_reverberation,0.0,4,1
cond_night_recording,0.0,4,1
cond_tape_speed_note,0.0,4,1
latitude,0.8598533868789673,4,2
site_code,0.09139322489500046,4,2
cond_water_noise,0.024608923122286797,4,2
cond_reverberation,0.018185807392001152,4,2
cond_no_visual,0.005958689376711845,4,2
longitude,0.0,4,2
cond_ship_noise,0.0,4,2
cond_engine_noise,0.0,4,2
cond_night_recording,0.0,4,2
cond_tape_speed_note,0.0,4,2
latitude,0.6324289441108704,4,3
site_code,0.18293067812919617,4,3
longitude,0.15349048376083374,4,3
cond_water_noise,0.02602579817175865,4,3
cond_reverberation,0.0031776786781847477,4,3
cond_no_visual,0.0019463867647573352,4,3
cond_ship_noise,0.0,4,3
cond_engine_noise,0.0,4,3
cond_night_recording,0.0,4,3
cond_tape_speed_note,0.0,4,3
longitude,0.8596502542495728,4,4
site_code,0.0593421645462513,4,4
latitude,0.027573920786380768,4,4
cond_no_visual,0.024908920750021935,4,4
cond_water_noise,0.020339863374829292,4,4
cond_reverberation,0.008184845559298992,4,4
cond_ship_noise,0.0,4,4
cond_engine_noise,0.0,4,4
cond_night_recording,0.0,4,4
cond_tape_speed_note,0.0,4,4
longitude,0.9414055943489075,5,0
site_code,0.025249352678656578,5,0
cond_water_noise,0.01586904749274254,5,0
latitude,0.010707332752645016,5,0
cond_no_visual,0.006768704392015934,5,0
cond_ship_noise,0.0,5,0
cond_engine_noise,0.0,5,0
cond_reverberation,0.0,5,0
cond_night_recording,0.0,5,0
cond_tape_speed_note,0.0,5,0
longitude,0.9082729816436768,5,1
site_code,0.05835088714957237,5,1
cond_water_noise,0.016767030581831932,5,1
cond_reverberation,0.008295111358165741,5,1
cond_no_visual,0.004612274933606386,5,1
latitude,0.0037018354050815105,5,1
cond_ship_noise,0.0,5,1
cond_engine_noise,0.0,5,1
cond_night_recording,0.0,5,1
cond_tape_speed_note,0.0,5,1
latitude,0.937286376953125,5,2
site_code,0.04656147584319115,5,2
cond_water_noise,0.01379442773759365,5,2
cond_no_visual,0.0023577180691063404,5,2
longitude,0.0,5,2
cond_ship_noise,0.0,5,2
cond_engine_noise,0.0,5,2
cond_reverberation,0.0,5,2
cond_night_recording,0.0,5,2
cond_tape_speed_note,0.0,5,2
longitude,0.8658056259155273,5,3
site_code,0.034854743629693985,5,3
cond_reverberation,0.023995188996195793,5,3
cond_water_noise,0.023426515981554985,5,3
