metric,mean,std,min,max,folds
accuracy,0.4916144310604921,0.06595823851007507,0.3924436319317489,0.5664952240999265,40
macro_f1,0.3839458132986542,0.10297695864196328,0.2289384362882484,0.5015434485784473,40
weighted_f1,0.5022343283117848,0.08140255261954106,0.3864569352408554,0.6029640818088408,40
roc_auc_ovr_macro,0.8535229905804964,0.04089194525085663,0.7969450056017433,0.8955557986390293,40
average_precision_macro,0.4550118209177084,0.11769361240650295,0.25749502219571807,0.5581998623337133,40
n_items,1836.25,640.5748119802946,1361.0,2917.0,40
precision_HumpbackWhale,0.32037942220021864,0.2785234556068221,0.03076923076923077,0.625,40
recall_HumpbackWhale,0.27629974212010855,0.3102971662264126,0.08695652173913043,0.8064516129032258,40
f1_HumpbackWhale,0.2559352516687213,0.2687277587182456,0.045454545454545456,0.704225352112676,40
support_HumpbackWhale,135.25,78.91369839813487,62.0,254.0,40
precision_SpermWhale,0.4708153907188858,0.1453186558040847,0.3253012048192771,0.7086956521739131,40
recall_SpermWhale,0.43997319559905057,0.1675972871096716,0.2722222222222222,0.6666666666666666,40
f1_SpermWhale,0.41521841603812987,0.06263922855947139,0.3356164383561644,0.509090909090909,40
support_SpermWhale,236.5,191.20468291658227,102.0,559.0,40
precision_KillerWhale,0.73414173676727,0.21849456804544334,0.4891304347826087,0.9955056179775281,40
recall_KillerWhale,0.7899556979848023,0.10563038050145447,0.6377159309021113,0.890625,40
f1_KillerWhale,0.7268537228313854,0.07472066983714586,0.6293706293706294,0.8159392789373814,40
support_KillerWhale,650.25,841.3835903759035,102.0,2084.0,40
precision_Long_FinnedPilotWhale,0.459638956541035,0.16196305608552378,0.1791044776119403,0.5714285714285714,40
recall_Long_FinnedPilotWhale,0.22220714341766828,0.13127934818523226,0.09302325581395349,0.41295546558704455,40
f1_Long_FinnedPilotWhale,0.2826596685335388,0.14075910967239297,0.1359773371104816,0.4733178654292343,40
support_Long_FinnedPilotWhale,210.5,27.40484703525347,172.0,247.0,40
precision_NorthernRightWhale,0.44498209350584184,0.10641586249366276,0.3103448275862069,0.5970149253731343,40
recall_NorthernRightWhale,0.6489129669218787,0.10673924398752573,0.5168539325842697,0.7875,40
f1_NorthernRightWhale,0.5153077804204441,0.07940580817168291,0.4452296819787986,0.6477732793522267,40
support_NorthernRightWhale,85.5,19.275332981260313,60.0,113.0,40
precision_SpinnerDolphin,0.5289613767590946,0.25623690658919457,0.275,0.8306878306878307,40
recall_SpinnerDolphin,0.7056944444444444,0.22892677161405442,0.36666666666666664,1.0,40
f1_SpinnerDolphin,0.5639316033153096,0.1944772058194371,0.3142857142857143,0.7584541062801933,40
support_SpinnerDolphin,110.75,74.22548805446198,30.0,225.0,40
precision_Short_Finned(Pacific)PilotWhale,0.263533138715514,0.1843315983894525,0.0,0.5120772946859904,40
recall_Short_Finned(Pacific)PilotWhale,0.22711324078303702,0.1635538275032232,0.0,0.4472573839662447,40
f1_Short_Finned(Pacific)PilotWhale,0.24357571857571858,0.17310792030002317,0.0,0.4774774774774775,40
support_Short_Finned(Pacific)PilotWhale,139.5,67.36620167565579,59.0,237.0,40
precision_Beluga_WhiteWhale,0.29956409598530775,0.23460832299111564,0.06666666666666667,0.6666666666666666,40
recall_Beluga_WhiteWhale,0.5630579565362174,0.15248975738841475,0.43478260869565216,0.8181818181818182,40
f1_Beluga_WhiteWhale,0.3662079240057352,0.23879383839820117,0.11695906432748537,0.7346938775510204,40
support_Beluga_WhiteWhale,32.75,18.870340314624524,21.0,65.0,40
precision_WeddellSeal,0.11553935251554306,0.044555274177631006,0.04132231404958678,0.15492957746478872,40
recall_WeddellSeal,0.68875,0.1543856725782412,0.55,0.9375,40
f1_WeddellSeal,0.1898490279395753,0.06546637956943638,0.079155672823219,0.24175824175824176,40
support_WeddellSeal,25.5,14.42042710701448,16.0,50.0,40
precision_Walrus,0.23656073296945954,0.27931638179539137,0.0,0.7058823529411765,40
recall_Walrus,0.6056066176470589,0.3648418027166842,0.0,0.9411764705882353,40
f1_Walrus,0.30488044886349286,0.3065543767869007,0.0,0.8067226890756303,40
support_Walrus,65.5,49.5233692569892,30.0,149.0,40
precision_StripedDolphin,0.33644202621865854,0.3123415234156845,0.0,0.7766323024054983,40
recall_StripedDolphin,0.40191372247823864,0.3986055815238173,0.0,0.8968253968253969,40
f1_StripedDolphin,0.35898438409314526,0.3535724206835701,0.0,0.8324125230202578,40
support_StripedDolphin,144.25,63.7799703306972,93.0,252.0,40
