repeat,fold,accuracy,macro_f1,weighted_f1,roc_auc_ovr_macro,average_precision_macro,n_items,precision_HumpbackWhale,recall_HumpbackWhale,f1_HumpbackWhale,support_HumpbackWhale,precision_SpermWhale,recall_SpermWhale,f1_SpermWhale,support_SpermWhale,precision_KillerWhale,recall_KillerWhale,f1_KillerWhale,support_KillerWhale,precision_Long_FinnedPilotWhale,recall_Long_FinnedPilotWhale,f1_Long_FinnedPilotWhale,support_Long_FinnedPilotWhale,precision_NorthernRightWhale,recall_NorthernRightWhale,f1_NorthernRightWhale,support_NorthernRightWhale,precision_SpinnerDolphin,recall_SpinnerDolphin,f1_SpinnerDolphin,support_SpinnerDolphin,precision_Short_Finned(Pacific)PilotWhale,recall_Short_Finned(Pacific)PilotWhale,f1_Short_Finned(Pacific)PilotWhale,support_Short_Finned(Pacific)PilotWhale,precision_Beluga_WhiteWhale,recall_Beluga_WhiteWhale,f1_Beluga_WhiteWhale,support_Beluga_WhiteWhale,precision_WeddellSeal,recall_WeddellSeal,f1_WeddellSeal,support_WeddellSeal,precision_Walrus,recall_Walrus,f1_Walrus,support_Walrus,precision_StripedDolphin,recall_StripedDolphin,f1_StripedDolphin,support_StripedDolphin
0,0,0.5282824820020569,0.2289384362882484,0.6021391643837816,0.7975946576135926,0.2588244061747492,2917.0,0.06222222222222222,0.08974358974358974,0.07349081364829396,156.0,0.3253012048192771,0.5294117647058824,0.40298507462686567,102.0,0.9955056179775281,0.6377159309021113,0.7774202983328459,2084.0,0.1791044776119403,0.1095890410958904,0.1359773371104816,219.0,0.3103448275862069,0.7875,0.4452296819787986,80.0,0.275,0.36666666666666664,0.3142857142857143,30.0,0.0,0.0,0.0,59.0,0.06711409395973154,0.47619047619047616,0.11764705882352941,21.0,0.04132231404958678,0.9375,0.079155672823219,16.0,0.09813084112149532,0.7,0.1721311475409836,30.0,0.0,0.0,0.0,120.0
0,1,0.3924436319317489,0.36400599389930943,0.3864569352408554,0.8332398611002317,0.4895177276633235,1641.0,0.03076923076923077,0.08695652173913043,0.045454545454545456,69.0,0.7086956521739131,0.29159212880143115,0.4131812420785805,559.0,0.4891304347826087,0.8823529411764706,0.6293706293706294,102.0,0.5288461538461539,0.2696078431372549,0.35714285714285715,204.0,0.3977272727272727,0.5833333333333334,0.47297297297297297,60.0,0.2821576763485477,1.0,0.4401294498381877,68.0,0.5120772946859904,0.4472573839662447,0.4774774774774775,237.0,0.3238095238095238,0.5230769230769231,0.4,65.0,0.12643678160919541,0.6875,0.21359223300970873,16.0,0.0,0.0,0.0,149.0,0.4691358024691358,0.6785714285714286,0.5547445255474452,112.0
0,2,0.5664952240999265,0.5015434485784473,0.5436990564975002,0.8955557986390293,0.5581998623337133,1361.0,0.625,0.8064516129032258,0.704225352112676,62.0,0.4375,0.2722222222222222,0.3356164383561644,180.0,0.5560975609756098,0.890625,0.6846846846846847,128.0,0.5714285714285714,0.09302325581395349,0.16,172.0,0.4742268041237113,0.5168539325842697,0.4946236559139785,89.0,0.8306878306878307,0.6977777777777778,0.7584541062801933,225.0,0.2953020134228188,0.27672955974842767,0.2857142857142857,159.0,0.14084507042253522,0.43478260869565216,0.2127659574468085,23.0,0.15492957746478872,0.55,0.24175824175824176,20.0,0.7058823529411765,0.9411764705882353,0.8067226890756303,51.0,0.7766323024054983,0.8968253968253969,0.8324125230202578,252.0
0,3,0.4789621318373071,0.4408547289327132,0.47631219015497855,0.8879940906044385,0.5147228612307856,1426.0,0.5636363636363636,0.1220472440944882,0.20064724919093851,254.0,0.4117647058823529,0.6666666666666666,0.509090909090909,105.0,0.8958333333333334,0.7491289198606271,0.8159392789373814,287.0,0.5543478260869565,0.41295546558704455,0.4733178654292343,247.0,0.5970149253731343,0.7079646017699115,0.6477732793522267,113.0,0.728,0.7583333333333333,0.7428571428571429,120.0,0.24675324675324675,0.18446601941747573,0.2111111111111111,103.0,0.6666666666666666,0.8181818181818182,0.7346938775510204,22.0,0.13942307692307693,0.58,0.2248062015503876,50.0,0.14204545454545456,0.78125,0.2403846153846154,32.0,0.1,0.03225806451612903,0.04878048780487805,93.0
1,0,0.5289681179293795,0.2300400500279942,0.6029640818088408,0.7969450056017433,0.25749502219571807,2917.0,0.061946902654867256,0.08974358974358974,0.07329842931937172,156.0,0.3253012048192771,0.5294117647058824,0.40298507462686567,102.0,0.9955056179775281,0.6377159309021113,0.7774202983328459,2084.0,0.19117647058823528,0.1187214611872146,0.14647887323943662,219.0,0.3118811881188119,0.7875,0.44680851063829785,80.0,0.275,0.36666666666666664,0.3142857142857143,30.0,0.0,0.0,0.0,59.0,0.06666666666666667,0.47619047619047616,0.11695906432748537,21.0,0.04143646408839779,0.9375,0.07936507936507936,16.0,0.09859154929577464,0.7,0.1728395061728395,30.0,0.0,0.0,0.0,120.0
1,1,0.3924436319317489,0.36400599389930943,0.3864569352408554,0.8332398611002317,0.4895177276633235,1641.0,0.03076923076923077,0.08695652173913043,0.045454545454545456,69.0,0.7086956521739131,0.29159212880143115,0.4131812420785805,559.0,0.4891304347826087,0.8823529411764706,0.6293706293706294,102.0,0.5288461538461539,0.2696078431372549,0.35714285714285715,204.0,0.3977272727272727,0.5833333333333334,0.47297297297297297,60.0,0.2821576763485477,1.0,0.4401294498381877,68.0,0.5120772946859904,0.4472573839662447,0.4774774774774775,237.0,0.3238095238095238,0.5230769230769231,0.4,65.0,0.12643678160919541,0.6875,0.21359223300970873,16.0,0.0,0.0,0.0,149.0,0.4691358024691358,0.6785714285714286,0.5547445255474452,112.0
1,2,0.5664952240999265,0.5015434485784473,0.5436990564975002,0.8955557986390293,0.5581998623337133,1361.0,0.625,0.8064516129032258,0.704225352112676,62.0,0.4375,0.2722222222222222,0.3356164383561644,180.0,0.5560975609756098,0.890625,0.6846846846846847,128.0,0.5714285714285714,0.09302325581395349,0.16,172.0,0.4742268041237113,0.5168539325842697,0.4946236559139785,89.0,0.8306878306878307,0.6977777777777778,0.7584541062801933,225.0,0.2953020134228188,0.27672955974842767,0.2857142857142857,159.0,0.14084507042253522,0.43478260869565216,0.2127659574468085,23.0,0.15492957746478872,0.55,0.24175824175824176,20.0,0.7058823529411765,0.9411764705882353,0.8067226890756303,51.0,0.7766323024054983,0.8968253968253969,0.8324125230202578,252.0
1,3,0.4789621318373071,0.4408547289327132,0.47631219015497855,0.8879126285280227,0.5130083108804713,1426.0,0.5636363636363636,0.1220472440944882,0.20064724919093851,254.0,0.4117647058823529,0.6666666666666666,0.509090909090909,105.0,0.8958333333333334,0.7491289198606271,0.8159392789373814,287.0,0.5543478260869565,0.41295546558704455,0.4733178654292343,247.0,0.5970149253731343,0.7079646017699115,0.6477732793522267,113.0,0.728,0.7583333333333333,0.7428571428571429,120.0,0.24675324675324675,0.18446601941747573,0.2111111111111111,103.0,0.6666666666666666,0.8181818181818182,0.7346938775510204,22.0,0.13942307692307693,0.58,0.2248062015503876,50.0,0.14204545454545456,0.78125,0.2403846153846154,32.0,0.1,0.03225806451612903,0.04878048780487805,93.0
2,0,0.5282824820020569,0.2289384362882484,0.6021391643837816,0.7975946576135926,0.2588244061747492,2917.0,0.06222222222222222,0.08974358974358974,0.07349081364829396,156.0,0.3253012048192771,0.5294117647058824,0.40298507462686567,102.0,0.9955056179775281,0.6377159309021113,0.7774202983328459,2084.0,0.1791044776119403,0.1095890410958904,0.1359773371104816,219.0,0.3103448275862069,0.7875,0.4452296819787986,80.0,0.275,0.36666666666666664,0.3142857142857143,30.0,0.0,0.0,0.0,59.0,0.06711409395973154,0.47619047619047616,0.11764705882352941,21.0,0.04132231404958678,0.9375,0.079155672823219,16.0,0.09813084112149532,0.7,0.1721311475409836,30.0,0.0,0.0,0.0,120.0
2,1,0.3924436319317489,0.36400599389930943,0.3864569352408554,0.8332398611002317,0.4895177276633235,1641.0,0.03076923076923077,0.08695652173913043,0.045454545454545456,69.0,0.7086956521739131,0.29159212880143115,0.4131812420785805,559.0,0.4891304347826087,0.8823529411764706,0.6293706293706294,102.0,0.5288461538461539,0.2696078431372549,0.35714285714285715,204.0,0.3977272727272727,0.5833333333333334,0.47297297297297297,60.0,0.2821576763485477,1.0,0.4401294498381877,68.0,0.5120772946859904,0.4472573839662447,0.4774774774774775,237.0,0.3238095238095238,0.5230769230769231,0.4,65.0,0.12643678160919541,0.6875,0.21359223300970873,16.0,0.0,0.0,0.0,149.0,0.4691358024691358,0.6785714285714286,0.5547445255474452,112.0
