metric,mean,std,min,max,folds
accuracy,0.9047347772319604,0.14124830515716108,0.5822002472187886,1.0,50
macro_f1,0.898565246228952,0.12797481431088847,0.5434795021125957,1.0,50
weighted_f1,0.9043194848428816,0.13916157905056542,0.5774185348877882,1.0,50
roc_auc_ovr_macro,0.9899281874075545,0.01674321457963336,0.9304910431895016,1.0,50
average_precision_macro,0.9856965567380448,0.01926926128419597,0.9316525068263664,1.0,50
n_items,843.4,66.49719957276703,809.0,975.0,50
precision_HumpbackWhale,0.9787717950285727,0.04216513708885464,0.8235294117647058,1.0,50
recall_HumpbackWhale,0.8660134221120589,0.22218331380092388,0.28735632183908044,1.0,50
f1_HumpbackWhale,0.8996699293179118,0.16339500395334147,0.44642857142857145,1.0,50
support_HumpbackWhale,120.6,67.3873966294128,86.0,254.0,50
precision_SpermWhale,0.8508575791832957,0.22484775202823964,0.3995584988962472,1.0,50
recall_SpermWhale,0.9693547285763057,0.08704742280966073,0.5665024630541872,1.0,50
f1_SpermWhale,0.8838223587537416,0.1582348323220647,0.551829268292683,1.0,50
support_SpermWhale,202.6,0.49487165930539345,202.0,203.0,50
precision_KillerWhale,0.9679246303058519,0.05234999358265083,0.7898089171974523,1.0,50
recall_KillerWhale,0.8848784227643108,0.20765958179318544,0.475,1.0,50
f1_KillerWhale,0.9122034506152022,0.1468696842911483,0.5947242206235012,1.0,50
support_KillerWhale,520.2,0.989743318610787,519.0,522.0,50
