epoch,train_loss,val_macro_f1,repeat,fold
0,0.8711625193935961,0.5837380416742738,0,0
1,0.43042049432148943,0.705061136540631,0,0
2,0.26934136550221754,0.7455845327173152,0,0
3,0.2013349367475722,0.7579280241543466,0,0
4,0.16594031936563025,0.7710345703091877,0,0
5,0.14320269037121977,0.7720659702541641,0,0
6,0.12704056374907524,0.7864671537128624,0,0
7,0.11396959636418486,0.7858778388244266,0,0
8,0.10382391367291083,0.7889141827907666,0,0
9,0.09540652116980479,0.7986705318534115,0,0
10,0.0885927154894838,0.7987594436541867,0,0
11,0.08264514446752669,0.8053981069706917,0,0
12,0.07731044842439605,0.7983636619495297,0,0
13,0.0726361499693216,0.80032643016943,0,0
14,0.06873717157004701,0.8013347210874441,0,0
15,0.06541319876039008,0.803737132595641,0,0
16,0.06192257200003378,0.8057260424587042,0,0
17,0.059115426633778966,0.8051108992498045,0,0
18,0.05687868633841973,0.8019431422371799,0,0
19,0.05442943663120388,0.8063118426735599,0,0
20,0.05223716426602952,0.8049362364031515,0,0
21,0.050547017530805254,0.8043242277432991,0,0
22,0.048580216630588986,0.8054295907470334,0,0
23,0.04726465043271423,0.8055073777187293,0,0
24,0.045493530567234854,0.8026513616497856,0,0
25,0.044285298899678985,0.801921159268813,0,0
26,0.04337372782206187,0.8028657574719974,0,0
27,0.04194012470958228,0.8030165976576605,0,0
28,0.040799779021885245,0.802989244649447,0,0
29,0.03979678638970843,0.803854092818348,0,0
0,0.8600485030065097,0.4710753164135993,0,1
1,0.42714915183485536,0.4936805427372932,0,1
2,0.27203383352528526,0.5216304354953828,0,1
3,0.2062561296793407,0.523127769452714,0,1
4,0.17269746605456016,0.547648951019906,0,1
5,0.14957166470506536,0.5442873192424267,0,1
6,0.13374765687922627,0.5493162499533997,0,1
7,0.12149316857529877,0.5547086207866158,0,1
8,0.11093842143432407,0.5665967820753942,0,1
9,0.10292452917703188,0.5667613174755526,0,1
10,0.0962324282746662,0.5720138780316469,0,1
11,0.08975353080373971,0.5676461513029342,0,1
12,0.08561426465712343,0.5752641466271053,0,1
13,0.0810235872289172,0.5808449004831905,0,1
14,0.07707127824502906,0.576636459421133,0,1
15,0.07309588128494672,0.5792967529050315,0,1
16,0.06993687224455504,0.5745625992295987,0,1
17,0.06714275894748872,0.5803591413343462,0,1
18,0.06445792840299773,0.5811501157442835,0,1
19,0.06230944429282529,0.5783669346566233,0,1
20,0.06040485534909981,0.5845679012345679,0,1
21,0.05825881203404026,0.5860971541338441,0,1
22,0.05636811266586121,0.5865631682000632,0,1
23,0.054847339365598005,0.5910439443247903,0,1
24,0.05313634669940762,0.5872811565902145,0,1
25,0.05150087193546012,0.5872470269217945,0,1
26,0.050645728332784114,0.5867577328923962,0,1
27,0.049441179293074025,0.5893766983423142,0,1
28,0.048450389655865816,0.5910084888554538,0,1
29,0.04722662085647073,0.5903454850379735,0,1
30,0.046229543105589015,0.5930260170682302,0,1
31,0.04558579839004473,0.5922711928056713,0,1
32,0.04471750088822179,0.5913076927569417,0,1
33,0.04407626262186442,0.5964006195241761,0,1
34,0.043381107420964564,0.5935437440640582,0,1
35,0.042725003241538106,0.5917042112686505,0,1
36,0.04204078584390039,0.5954651152370886,0,1
37,0.041538616762554874,0.5945955515144,0,1
38,0.04107959104374619,0.5956811023787322,0,1
39,0.04059981732500706,0.5981417425773516,0,1
40,0.04015497307833135,0.5986381363458249,0,1
41,0.03986342190938124,0.5996332062762794,0,1
42,0.03950152010623992,0.5966808799858645,0,1
43,0.03918745999719756,0.5991775933840915,0,1
44,0.038975559725999497,0.6000546014340836,0,1
45,0.03872144584435649,0.5977846816167913,0,1
46,0.03842473044215903,0.5967505528333192,0,1
47,0.03816977778411928,0.5991814134400565,0,1
48,0.037966361200043014,0.5986732807428139,0,1
49,0.037904151410454015,0.5981255129958313,0,1
50,0.0377519506236404,0.5991951901065166,0,1
51,0.03766309571361631,0.5994193626377179,0,1
52,0.03759521230427067,0.5986555714534141,0,1
53,0.037626721126343694,0.5991632478983145,0,1
54,0.03745003192002516,0.5994887646041316,0,1
0,0.8147990307848035,0.4145142479154699,0,2
1,0.39505839381684266,0.4760896850393663,0,2
2,0.2522998981295324,0.49806914711021416,0,2
3,0.19084024875572678,0.5007106205708655,0,2
4,0.15826694036351144,0.5172459850841596,0,2
5,0.13687244855674408,0.5178834731519663,0,2
6,0.12164066824376521,0.5248225786032,0,2
7,0.11120810415654528,0.5269525768526213,0,2
8,0.10166621893550319,0.5257805862174839,0,2
9,0.0935506342744727,0.5275886572691872,0,2
10,0.08752237999915576,0.5260222566117814,0,2
11,0.08282817728527588,0.5280540183553754,0,2
12,0.07753000186852226,0.5291518427551362,0,2
13,0.07364451455581075,0.5265643460548741,0,2
14,0.06994820342455,0.5302140160567709,0,2
15,0.06747699167763523,0.5254918981760338,0,2
16,0.06405079576131015,0.5306985953798332,0,2
17,0.06143336014667394,0.5282808801624423,0,2
18,0.05929186213937843,0.5321122402549916,0,2
19,0.057001242522624264,0.5296890197004145,0,2
20,0.05511934397983062,0.5325518650865081,0,2
21,0.05288525998482694,0.5299394171835858,0,2
22,0.05134420889957596,0.5303554587122193,0,2
23,0.050021960923975074,0.5321189796396985,0,2
24,0.04868004988608676,0.5342949514803622,0,2
25,0.047709498844931114,0.5303148207243157,0,2
26,0.04625321977099033,0.5319460671902964,0,2
27,0.04536945814566469,0.5319604923127573,0,2
28,0.044101024234959256,0.5297966940743911,0,2
29,0.04374213046487323,0.5316789420821164,0,2
30,0.042566026691601984,0.5311972805866619,0,2
31,0.04159369376281396,0.5317345675554767,0,2
32,0.04088307296001322,0.5320251808539753,0,2
33,0.04079435218427209,0.5325327948910095,0,2
34,0.039593711486781556,0.5326402842458685,0,2
0,0.7826402067082712,0.38200064853814913,0,3
1,0.3750509541078218,0.4437884655440709,0,3
2,0.243312551201543,0.4699444029771904,0,3
3,0.1861736930231668,0.48697500716267034,0,3
4,0.15618220716144807,0.4972442821259376,0,3
5,0.13621512913081096,0.5059365806059355,0,3
6,0.12163022153608029,0.5106080188176149,0,3
7,0.11008202665695038,0.5150084785070764,0,3
8,0.1008569063497236,0.5103808748895428,0,3
9,0.09360251365969945,0.5172741215162474,0,3
10,0.08735573481850213,0.5192751491180313,0,3
11,0.0814181383125462,0.5137086286612019,0,3
12,0.0773879688508798,0.519341784516032,0,3
13,0.07253144589431013,0.5209440407904758,0,3
14,0.06897318863695417,0.5206917273348233,0,3
15,0.06595388911839574,0.5197284280770927,0,3
16,0.06293575241648704,0.5249759353423968,0,3
17,0.06032218323410345,0.52286604254801,0,3
18,0.05809745975942192,0.5233141459376214,0,3
19,0.055807424681309024,0.5264302190080937,0,3
20,0.053976183048081876,0.5270483232606283,0,3
21,0.05207056320771283,0.5290984277392045,0,3
22,0.05038950088556991,0.5303790511018384,0,3
23,0.049051035197624965,0.5293017974312164,0,3
24,0.04737721899468751,0.5251304675493056,0,3
25,0.04642389601481092,0.5297893443891949,0,3
26,0.045131246854629214,0.5321877933994378,0,3
27,0.04392867130086401,0.5312807948629891,0,3
28,0.04289986542947749,0.5321370490643155,0,3
29,0.04192407562447605,0.5295650941237072,0,3
30,0.04120416218712755,0.5323688804689666,0,3
31,0.040362637504692586,0.5323413294356972,0,3
32,0.03963805826645312,0.5314956876223773,0,3
33,0.038750374258290955,0.5324218172816068,0,3
34,0.03829308854169058,0.532835434782684,0,3
35,0.037620677077992715,0.5349602978353577,0,3
36,0.037046536631415564,0.5323748592009762,0,3
37,0.036720101350541975,0.5324140993432331,0,3
38,0.03621817632417579,0.5335943397505695,0,3
39,0.03558612798996891,0.5341521872026247,0,3
40,0.03522561776701877,0.5341874169978172,0,3
41,0.03504418780957366,0.5359919757050993,0,3
42,0.03460140119725426,0.5347381878667617,0,3
43,0.03426907021714789,0.5347566056593922,0,3
44,0.03398992005702654,0.5362171266065351,0,3
45,0.03384079952157382,0.5360377431324895,0,3
46,0.03368562131066351,0.5360210422755785,0,3
47,0.03340783973685287,0.5360072676279056,0,3
48,0.03317194342114832,0.5366340674271527,0,3
49,0.0331411864327572,0.5371597382477148,0,3
50,0.03298784483577179,0.5374005485333609,0,3
51,0.032952002493049984,0.5368745959722173,0,3
52,0.0327946172626289,0.5371597382477148,0,3
53,0.032707161417582974,0.5371597382477148,0,3
54,0.032644187573680254,0.5371597382477148,0,3
55,0.03260634551577027,0.5371597382477148,0,3
56,0.03250463369324541,0.5371597382477148,0,3
57,0.0325859082794125,0.5371597382477148,0,3
58,0.032596660724280475,0.5371597382477148,0,3
59,0.03255650816683379,0.5371597382477148,0,3
0,0.8213272452622096,0.4355403490638395,0,4
1,0.40721970912807803,0.5392379541699566,0,4
2,0.27152650566127556,0.5853157477671992,0,4
3,0.20821168967677864,0.6068530269537883,0,4
4,0.17549722205166896,0.6103739263622288,0,4
5,0.15287173988266325,0.6254659530018948,0,4
6,0.13792498473494477,0.6332683589337682,0,4
7,0.12555029810080712,0.6431319921423942,0,4
8,0.11607682753263622,0.6486767254314761,0,4
9,0.10686721440463645,0.6576817681946778,0,4
10,0.0998889971616927,0.6574634161671801,0,4
11,0.09427986674748592,0.6571710342912666,0,4
12,0.08896918352486408,0.6617125707889391,0,4
13,0.0843055056475404,0.6792241829807516,0,4
14,0.08039573516104132,0.6858131196849137,0,4
15,0.07654029881452674,0.6796282899436593,0,4
16,0.0734318478895372,0.6901624627599791,0,4
17,0.07096335041103169,0.6878093848731082,0,4
18,0.06800268228046721,0.6920404241779469,0,4
19,0.06684413198245188,0.7005918121081821,0,4
20,0.06392879720712999,0.7006850130479362,0,4
21,0.06264466755893376,0.7008086502006003,0,4
22,0.06053950409888094,0.7064523095589639,0,4
23,0.05853724576527558,0.6893192754139806,0,4
24,0.05687562556097804,0.6939363332837417,0,4
25,0.054953788147626886,0.6977435563819613,0,4
26,0.05347142562435694,0.7038933284436134,0,4
27,0.0526078359112302,0.6971416598482039,0,4
28,0.05116967897033669,0.6993275286672137,0,4
29,0.05025853416912172,0.700859380513097,0,4
30,0.04917196966610854,0.7012018253140643,0,4
31,0.04852623080945246,0.7015875100297259,0,4
32,0.047597623721849856,0.7045842772808868,0,4
0,0.8782430696287987,0.5673055844021885,1,0
1,0.43038605513028927,0.6807095246709163,1,0
2,0.26868372146846303,0.7283060215699041,1,0
3,0.20085369379725135,0.7459279862204888,1,0
4,0.16597743083636163,0.7536604130056506,1,0
5,0.14408777570307277,0.7476410742192693,1,0
6,0.12821483141873827,0.7587848368838025,1,0
7,0.11517372132374185,0.7706496882453502,1,0
8,0.10538060507540158,0.7762960275127769,1,0
9,0.09709587857733941,0.7834649047548866,1,0
10,0.09047118327005835,0.7863092925998707,1,0
11,0.08473005359159476,0.7838569509717027,1,0
12,0.07926239559869365,0.7793522898456643,1,0
13,0.07466920743768454,0.7834234145835531,1,0
14,0.0707927308009697,0.784311222859205,1,0
15,0.06694583632560626,0.7867026629522292,1,0
16,0.06358311733494225,0.7852276614496304,1,0
17,0.06100890619240574,0.7849987015417157,1,0
18,0.05842516629758804,0.785093814180604,1,0
19,0.05608306175973351,0.7856474695235326,1,0
20,0.05411621755584094,0.7844895252469809,1,0
21,0.05204397185799204,0.7859114836521495,1,0
22,0.050654459265797966,0.7859031124417166,1,0
23,0.048853921531340425,0.7890384447955449,1,0
24,0.047253932219114614,0.7877463587731248,1,0
25,0.04594299954628355,0.7890189242212475,1,0
26,0.04469064374825863,0.7883932582457919,1,0
27,0.043508132112881896,0.7884875411427344,1,0
28,0.04263612138090692,0.7864559110442754,1,0
29,0.04162690092896914,0.7867050099002485,1,0
30,0.04079535003279038,0.7864398965001743,1,0
31,0.03981981189459331,0.7884203109526428,1,0
32,0.039003185690941446,0.7870725762939353,1,0
33,0.03844112945773942,0.786701426215612,1,0
0,0.8409044341176382,0.4545495463601196,1,1
1,0.40627633981818756,0.4682379586526857,1,1
2,0.25499141282756754,0.48157848565354144,1,1
3,0.19068251877279546,0.49452256698013114,1,1
4,0.1570213431100729,0.5030751661314014,1,1
5,0.13590616272025455,0.512073824725472,1,1
6,0.12007259138719205,0.503507140263184,1,1
7,0.10825224082655258,0.5005839004257854,1,1
8,0.09876592299321937,0.5222708674885876,1,1
9,0.09119160497248194,0.5255959939653928,1,1
10,0.08464979285191596,0.5252257993646284,1,1
11,0.0791115441105894,0.5332898751559259,1,1
12,0.07438374754494191,0.5352558639457584,1,1
13,0.06975447747938192,0.5343400503076339,1,1
14,0.0662734582977376,0.5451152774943343,1,1
15,0.06300642999651324,0.5407713513953339,1,1
16,0.06046820634981812,0.5368523416204812,1,1
17,0.057520573026468194,0.5385337609767767,1,1
18,0.05490069956827866,0.5423671833584595,1,1
19,0.05292727042713891,0.5455320842481878,1,1
20,0.050980926953394054,0.5483899050785291,1,1
21,0.04897435745713737,0.55214872560118,1,1
22,0.04731251936497134,0.5457960760915944,1,1
23,0.046167975121343824,0.5457260160310659,1,1
24,0.04444817914347464,0.5512947795023925,1,1
25,0.04338494011449296,0.5511919313767423,1,1
26,0.04234909218644649,0.554363356691442,1,1
27,0.040916870194059464,0.5542015033697963,1,1
28,0.040059515522107375,0.5570316426513314,1,1
29,0.03907999699675956,0.5568858957009022,1,1
30,0.038412670608418444,0.5550688432146277,1,1
31,0.03748943165931549,0.5584182337290166,1,1
32,0.036714034543303194,0.5572979889063918,1,1
33,0.036018720329085395,0.557882290018518,1,1
34,0.0355288144372377,0.5591266298302816,1,1
35,0.03479040343996758,0.5581476370901967,1,1
36,0.03422259295917598,0.5559766344247293,1,1
37,0.033919353991133515,0.5600699974464906,1,1
38,0.03342090770764996,0.558100867933451,1,1
39,0.032901118047397496,0.5604136248177537,1,1
40,0.03260059688337524,0.5608683861300211,1,1
41,0.03223436070025495,0.5591946306308556,1,1
42,0.03194879659819811,0.5575285266948211,1,1
43,0.031657369318838516,0.5584507014359609,1,1
44,0.031546927052173615,0.559766043070746,1,1
45,0.031206849389779672,0.5608255903708153,1,1
46,0.030971582566684686,0.5608940370391963,1,1
47,0.03072633157429941,0.560578479300332,1,1
48,0.03067627874861281,0.5603008330944794,1,1
49,0.030645974836682428,0.5603008330944794,1,1
50,0.030420397709323935,0.5608561824827816,1,1
51,0.03038745380683618,0.5605534602188867,1,1
52,0.030237126488928633,0.560284271784548,1,1
53,0.030087840320482274,0.5605534602188867,1,1
54,0.030124908807461832,0.5605534602188867,1,1
55,0.03012543320321716,0.5608309848982627,1,1
56,0.030035066218421117,0.5608561824827816,1,1
0,0.8330026376084038,0.4247531652682166,1,2
1,0.4191739944243658,0.5045677937959195,1,2
2,0.2685516259840236,0.5293997714876316,1,2
3,0.20295516270195194,0.5457398923254543,1,2
4,0.16867807490835132,0.5521997066591856,1,2
5,0.14648371552969575,0.5535761736925617,1,2
6,0.1300354188888601,0.5547017789941958,1,2
7,0.11856197861977757,0.5597559365168124,1,2
8,0.10866923532730766,0.5628968238553695,1,2
9,0.10059722469195385,0.5581135690286988,1,2
10,0.09368763345874669,0.5572949208238432,1,2
11,0.08900143170811314,0.5619237621717333,1,2
12,0.08299920178941259,0.560753920711402,1,2
13,0.07867038327055205,0.5624839836909211,1,2
14,0.07461588178151496,0.5632567978347437,1,2
15,0.07153862363361005,0.5630030550407273,1,2
16,0.06832564609459048,0.565095704297904,1,2
17,0.06591809942549848,0.5644926299437754,1,2
18,0.06346027274941572,0.5695768275395773,1,2
19,0.06103058336438064,0.5651746851628433,1,2
20,0.059072300161960196,0.5664183170816717,1,2
21,0.057294144764276016,0.5683887536448079,1,2
22,0.055673319620356695,0.5677536984795192,1,2
23,0.0540325328526867,0.5658874119837359,1,2
24,0.052456560207468306,0.5638667450811663,1,2
25,0.05131074140037948,0.5643812597622144,1,2
26,0.05005221622566858,0.5671737237088569,1,2
27,0.04942407066616095,0.5670011464600982,1,2
28,0.04767927109808562,0.5655725895005729,1,2
0,0.7737351417541504,0.3706387915996898,1,3
1,0.3622328690120152,0.42681565758567075,1,3
2,0.23191421031951903,0.4552401751215501,1,3
3,0.1760879627295903,0.4804077791202954,1,3
4,0.14786465636321477,0.48922184369967053,1,3
5,0.12868699580430984,0.49228053823977774,1,3
6,0.11404039838484355,0.49940668736253446,1,3
7,0.10297188290527888,0.4934899007083016,1,3
8,0.09485755200896945,0.4928750142938822,1,3
9,0.08716772283826556,0.5004263099098631,1,3
10,0.08118316233158111,0.4968303618193928,1,3
11,0.07625967445118087,0.5057135241575537,1,3
12,0.07175136325614793,0.5003014086574386,1,3
13,0.06822237968444825,0.5014153846153846,1,3
14,0.064650702050754,0.5017698711892654,1,3
15,0.06125126332044602,0.5037840260571484,1,3
16,0.058769692480564115,0.502181678165052,1,3
17,0.05659179463982582,0.5045926855255698,1,3
18,0.05405239819415978,0.5060591208411785,1,3
19,0.05201288844857897,0.5060811095686318,1,3
20,0.05090507726584162,0.5048497591225901,1,3
21,0.049680816648261884,0.5067235014084878,1,3
22,0.046926367336085864,0.5063995558118181,1,3
23,0.045484121143817904,0.5081100527766771,1,3
24,0.04424884138362748,0.5130165009622455,1,3
25,0.04309423789381981,0.5099359915451641,1,3
26,0.04185099458055837,0.5125883400430121,1,3
27,0.04102121032774449,0.5086722226149966,1,3
28,0.039782775246671266,0.5131961894538083,1,3
29,0.03922912089952401,0.5116317710185752,1,3
30,0.0381028984274183,0.5137003539779709,1,3
31,0.03753821620983737,0.5137266937879902,1,3
32,0.03687178742672716,0.5144340172018578,1,3
33,0.036182452046445435,0.5153686481971472,1,3
34,0.03557468753840242,0.5155015869940063,1,3
35,0.03502512558230332,0.5161152111884534,1,3
36,0.03461252621241978,0.5147741012805445,1,3
37,0.03403249084949493,0.5150677558733937,1,3
38,0.03351734546678407,0.51540884507764,1,3
39,0.03312014048652989,0.517935528142849,1,3
40,0.032808819306748255,0.5174098531893673,1,3
41,0.03242398484476975,0.5174214189255997,1,3
42,0.03216541388205119,0.5172334422881444,1,3
43,0.03188584925872939,0.5185505081899725,1,3
44,0.03163384890982083,0.5178317494188119,1,3
45,0.0314735506262098,0.5203762113870108,1,3
46,0.031220570685608046,0.5200564377197842,1,3
47,0.031052022001573018,0.5188823937442816,1,3
48,0.030910036340355874,0.5192786270303921,1,3
49,0.030770236573049,0.5192553152490781,1,3
50,0.03067089162234749,0.5214764014891227,1,3
51,0.030528944092137474,0.5197806870032002,1,3
52,0.03042651382940156,0.5197806870032002,1,3
