repeat,fold,accuracy,macro_f1,weighted_f1,roc_auc_ovr_macro,average_precision_macro,n_items,precision_HumpbackWhale,recall_HumpbackWhale,f1_HumpbackWhale,support_HumpbackWhale,precision_SpermWhale,recall_SpermWhale,f1_SpermWhale,support_SpermWhale,precision_KillerWhale,recall_KillerWhale,f1_KillerWhale,support_KillerWhale
0,0,0.33603066439523,0.22337030910161038,0.4400270846292305,0.6587436185345884,0.3791871481172537,2348.0,0.007905138339920948,0.1,0.014652014652014652,40.0,0.10651408450704225,0.4689922480620155,0.17360114777618366,258.0,0.9405099150141643,0.32390243902439025,0.4818577648766328,2050.0
0,1,0.312900274473925,0.3284183498391547,0.2676367617252975,0.6110485449641757,0.48286691310946384,2186.0,0.2757731958762887,0.6149425287356322,0.3807829181494662,174.0,0.2646436132674665,0.7470119521912351,0.39082855653986454,502.0,0.5301837270341208,0.1337748344370861,0.21364357482813326,1510.0
0,2,0.39767441860465114,0.30705612673003324,0.49566655334752346,0.752142050536126,0.4043170627228147,4730.0,0.08353688324377137,0.7245762711864406,0.1498028909329829,236.0,0.9668335419274092,0.3688231081403676,0.5339554173146708,4189.0,0.15207373271889402,0.5409836065573771,0.23741007194244604,305.0
0,3,0.2865761689291101,0.2841096136994288,0.2019360026597602,0.49571212163582984,0.38681207816308233,1989.0,0.0024390243902439024,0.0009930486593843098,0.0014114326040931546,1007.0,0.25728987993138935,0.27472527472527475,0.2657218777679362,546.0,0.4206827309236948,0.9610091743119266,0.585195530726257,436.0
0,4,0.35697583787996884,0.34329435186110335,0.3439645546903169,0.6046270467846274,0.47874887452424075,2566.0,0.3814133591481123,0.3269709543568465,0.3521000893655049,1205.0,0.5291479820627802,0.6992592592592592,0.6024250159540523,675.0,0.078003120124805,0.0728862973760933,0.07535795026375283,686.0
1,0,0.33603066439523,0.22337030910161038,0.4400270846292305,0.6587436185345884,0.3791871481172537,2348.0,0.007905138339920948,0.1,0.014652014652014652,40.0,0.10651408450704225,0.4689922480620155,0.17360114777618366,258.0,0.9405099150141643,0.32390243902439025,0.4818577648766328,2050.0
1,1,0.312900274473925,0.3284183498391547,0.2676367617252975,0.6110485449641757,0.48286691310946384,2186.0,0.2757731958762887,0.6149425287356322,0.3807829181494662,174.0,0.2646436132674665,0.7470119521912351,0.39082855653986454,502.0,0.5301837270341208,0.1337748344370861,0.21364357482813326,1510.0
1,2,0.39767441860465114,0.30705612673003324,0.49566655334752346,0.752142050536126,0.4043170627228147,4730.0,0.08353688324377137,0.7245762711864406,0.1498028909329829,236.0,0.9668335419274092,0.3688231081403676,0.5339554173146708,4189.0,0.15207373271889402,0.5409836065573771,0.23741007194244604,305.0
1,3,0.2865761689291101,0.2841096136994288,0.2019360026597602,0.49571212163582984,0.38681207816308233,1989.0,0.0024390243902439024,0.0009930486593843098,0.0014114326040931546,1007.0,0.25728987993138935,0.27472527472527475,0.2657218777679362,546.0,0.4206827309236948,0.9610091743119266,0.585195530726257,436.0
1,4,0.35697583787996884,0.34329435186110335,0.3439645546903169,0.6046270467846274,0.47874887452424075,2566.0,0.3814133591481123,0.3269709543568465,0.3521000893655049,1205.0,0.5291479820627802,0.6992592592592592,0.6024250159540523,675.0,0.078003120124805,0.0728862973760933,0.07535795026375283,686.0
