repeat,fold,accuracy,macro_f1,weighted_f1,roc_auc_ovr_macro,average_precision_macro,n_items,precision_absent,recall_absent,f1_absent,support_absent,precision_present,recall_present,f1_present,support_present
0,0,0.48203788373612017,0.4065615919094555,0.4393232790210297,0.6224132263772232,0.6598351710657409,1531.0,0.28402366863905326,0.14837712519319937,0.1949238578680203,647.0,0.5381391450125733,0.7262443438914027,0.6181993259508907,884.0
0,1,0.7124756335282652,0.6692257673203758,0.6888106123956464,0.9514628308598159,0.9530328349942085,1026.0,0.68875,0.9229480737018425,0.7888332140300645,597.0,0.7964601769911505,0.4195804195804196,0.549618320610687,429.0
0,2,0.38558432470258924,0.2782828282828283,0.32054131235376865,0.6132598679065963,0.6942538457158787,1429.0,0.0,0.0,0.0,606.0,0.4762316335350043,0.669501822600243,0.5565656565656566,823.0
0,3,0.49801324503311256,0.4684688701027787,0.43875851553800477,0.7497379104211277,0.714619908236417,1510.0,0.4294573643410853,0.9618055555555556,0.5937834941050375,576.0,0.9,0.21199143468950749,0.3431542461005199,934.0
0,4,0.9065420560747663,0.8922240128928283,0.903788586232086,0.9842984196810672,0.9703964515594454,856.0,0.8859934853420195,0.9819494584837545,0.9315068493150684,554.0,0.9586776859504132,0.7682119205298014,0.8529411764705882,302.0
1,0,0.5929936305732484,0.5617818068883639,0.5814474905466205,0.7019226754798338,0.6717008869309056,1570.0,0.5140562248995983,0.39203675344563554,0.4448305821025195,653.0,0.6296641791044776,0.7360959651035986,0.6787330316742082,917.0
1,1,0.7121906507791017,0.6589674670489388,0.6734155238852012,0.9721194772699457,0.9570947223473087,1091.0,0.6579520697167756,1.0,0.7936925098554534,604.0,1.0,0.35523613963039014,0.5242424242424243,487.0
1,2,0.6104972375690608,0.5310493095559659,0.5566432729427347,0.833827870125835,0.8388656105193681,1448.0,0.6428571428571429,0.22929936305732485,0.3380281690140845,628.0,0.6045751633986928,0.9024390243902439,0.7240704500978473,820.0
1,3,0.5052192066805845,0.4632101567487056,0.43551762383341225,0.6407258274746033,0.6158199933819544,1437.0,0.4501197126895451,0.962457337883959,0.6133768352365416,586.0,0.8804347826086957,0.19036427732079905,0.3130434782608696,851.0
1,4,0.9305210918114144,0.9235112692763938,0.9296017708232149,0.9840414624304604,0.9719958838846463,806.0,0.9186691312384473,0.9764243614931237,0.9466666666666667,509.0,0.9547169811320755,0.8518518518518519,0.900355871886121,297.0
