fold,band_low_bin,band_high_bin,band_low_hz,band_high_hz,band_center_hz,macro_f1,macro_f1_drop,accuracy_drop,recall_absent,recall_absent_drop,recall_present,recall_present_drop
0,0,8,50.0,326.7818579450288,127.82446126329435,0.6621848739495799,-0.015675133689839638,-0.05970149253731338,0.9734513274336283,-0.09734513274336276,0.2857142857142857,0.14285714285714285
0,8,16,366.3221233657472,643.1039813107759,485.3691543338217,0.6394056394056394,0.007104100854100848,-0.02238805970149249,0.9203539823008849,-0.04424778761061943,0.3333333333333333,0.09523809523809523
0,16,24,682.6442467314944,959.4261046765231,809.2877797924772,0.6249020266487515,0.021607713610988788,-0.007462686567164201,0.9026548672566371,-0.02654867256637161,0.3333333333333333,0.09523809523809523
0,24,32,998.9663700972416,1328.9281458996275,1152.1955242186145,0.6400558719243581,0.006453868335382196,-0.007462686567164201,0.8938053097345132,-0.017699115044247704,0.38095238095238093,0.047619047619047616
0,32,40,1384.2378022758044,1841.5145080575028,1596.5882360497733,0.6394056394056394,0.007104100854100848,-0.02238805970149249,0.9203539823008849,-0.04424778761061943,0.3333333333333333,0.09523809523809523
0,40,48,1918.157880362222,2551.812672377848,2212.4148767194974,0.6080496080496081,0.038460132210132225,-0.007462686567164201,0.911504424778761,-0.03539823008849552,0.2857142857142857,0.14285714285714285
0,48,56,2658.0184762665504,3536.082874403745,3065.7745536446228,0.5828544061302683,0.063655334129472,0.0,0.911504424778761,-0.03539823008849552,0.23809523809523808,0.19047619047619047
0,56,64,3683.2537574228236,4899.999999999999,4248.287114987855,0.5539052496798975,0.09260449057984277,0.09701492537313428,0.7699115044247787,0.10619469026548678,0.38095238095238093,0.047619047619047616
