metric,mean,std,min,max,folds
accuracy,0.586578245485323,0.14248115472303222,0.4357142857142857,0.7686567164179104,5
macro_f1,0.45331732825963433,0.11385128043935927,0.35714285714285715,0.6344523056851824,5
weighted_f1,0.6244849893243827,0.10934653556693362,0.5151798414956309,0.7489975017615783,5
roc_auc_ovr_macro,0.4568462940518566,0.21464085710022082,0.15916149068322977,0.7612485939257593,5
average_precision_macro,0.5082038528921269,0.09769020494324784,0.403555170892965,0.6683659190450362,5
n_items,142.2,8.814760348415605,134.0,155.0,5
precision_absent,0.828761335972516,0.06592518447287843,0.7653061224489796,0.9347826086956522,5
recall_absent,0.6347893709082826,0.17880172916025083,0.44166666666666665,0.8938053097345132,5
f1_absent,0.7089455619880688,0.12258145828450362,0.572972972972973,0.8669527896995708,5
support_absent,118.4,6.107372593840988,112.0,127.0,5
precision_present,0.1503015873015873,0.1266088751084845,0.0,0.3492063492063492,5
recall_present,0.3376719576719577,0.3091465163075811,0.0,0.7857142857142857,5
f1_present,0.1976890945311998,0.1797170629475853,0.0,0.4835164835164835,5
support_present,23.8,3.5637059362410923,20.0,28.0,5
