fold,band_low_bin,band_high_bin,band_low_hz,band_high_hz,band_center_hz,macro_f1,macro_f1_drop,accuracy_drop,recall_HumpbackWhale,recall_HumpbackWhale_drop,recall_SpermWhale,recall_SpermWhale_drop,recall_KillerWhale,recall_KillerWhale_drop
3,0,8,50.0,326.7818579450288,127.82446126329435,0.8311023988933187,0.0682640304315758,0.03539823008849563,0.8529411764705882,0.11764705882352944,0.8275862068965517,0.049261083743842415,0.9384615384615385,0.019230769230769273
3,8,16,366.3221233657472,643.1039813107759,485.3691543338217,0.8654204276863721,0.03394600163852246,0.015170670037926715,0.8970588235294118,0.07352941176470584,0.8374384236453202,0.039408866995073955,0.9596153846153846,-0.0019230769230769162
3,16,24,682.6442467314944,959.4261046765231,809.2877797924772,0.9051820466134622,-0.00581561728856772,0.0012642225031606058,0.9705882352941176,0.0,0.8620689655172413,0.014778325123152802,0.9615384615384616,-0.0038461538461538325
3,24,32,998.9663700972416,1328.9281458996275,1152.1955242186145,0.9099663102315169,-0.010599880906622339,0.0025284450063211006,0.9705882352941176,0.0,0.8768472906403941,0.0,0.9538461538461539,0.0038461538461538325
3,32,40,1384.2378022758044,1841.5145080575028,1596.5882360497733,0.8833335238579455,0.01603290546694902,0.017699115044247815,0.9705882352941176,0.0,0.8719211822660099,0.0049261083743842304,0.9326923076923077,0.025000000000000022
3,40,48,1918.157880362222,2551.812672377848,2212.4148767194974,0.8960089321102801,0.0033574972146144244,0.005056890012642201,0.9852941176470589,-0.014705882352941235,0.8669950738916257,0.009852216748768461,0.9519230769230769,0.00576923076923086
3,48,56,2658.0184762665504,3536.082874403745,3065.7745536446228,0.8825873735215916,0.016779055803302967,0.017699115044247815,0.9852941176470589,-0.014705882352941235,0.8768472906403941,0.0,0.9288461538461539,0.028846153846153855
3,56,64,3683.2537574228236,4899.999999999999,4248.287114987855,0.8718441669584159,0.02752226236647859,0.031605562579013924,0.9852941176470589,-0.014705882352941235,0.8817733990147784,-0.0049261083743842304,0.9057692307692308,0.05192307692307696
