fold,band_low_bin,band_high_bin,band_low_hz,band_high_hz,band_center_hz,macro_f1,macro_f1_drop,accuracy_drop,recall_HumpbackWhale,recall_HumpbackWhale_drop,recall_SpermWhale,recall_SpermWhale_drop,recall_KillerWhale,recall_KillerWhale_drop
3,0,8,50.0,254.27793058691327,112.75591571773813,0.7877523642257452,0.06640180430786558,0.00988875154511748,0.4367816091954023,0.32183908045977005,0.8910891089108911,0.02970297029702973,0.9711538461538461,-0.050000000000000044
3,8,16,283.46049209932943,487.7384226862427,371.8259987015339,0.8100651292642794,0.04408903926933139,0.037082818294190356,0.735632183908046,0.02298850574712641,0.8811881188118812,0.03960396039603964,0.8826923076923077,0.038461538461538436
3,16,24,516.9209841986589,721.1989147855722,610.5758370865676,0.8504462556749974,0.0037079128586133825,0.013597033374536438,0.8390804597701149,-0.08045977011494254,0.900990099009901,0.01980198019801982,0.8942307692307693,0.026923076923076827
3,24,32,750.3814762979883,954.6594068849016,846.3797818355862,0.8491080614344503,0.005046107099160535,0.004944375772558796,0.7701149425287356,-0.011494252873563204,0.9108910891089109,0.00990099009900991,0.9153846153846154,0.005769230769230749
3,32,40,983.8419683973178,1214.100728197289,1092.9241740680081,0.8643562150940624,-0.010202046560451539,-0.007416563658838027,0.7931034482758621,-0.034482758620689724,0.9257425742574258,-0.004950495049504955,0.925,-0.0038461538461539435
3,40,48,1251.194826483175,1544.6016079899514,1390.1789600244351,0.8629888792434293,-0.00883471070981845,-0.008652657601977753,0.7816091954022989,-0.02298850574712652,0.9158415841584159,0.004950495049504955,0.9326923076923077,-0.011538461538461608
3,48,56,1591.7934122024321,1965.07099616652,1768.611621076809,0.8649033003766254,-0.010749131843014625,-0.009888751545117369,0.7701149425287356,-0.011494252873563204,0.9108910891089109,0.00990099009900991,0.9384615384615385,-0.017307692307692357
3,56,64,2025.109290335716,2500.0,2250.0607160339673,0.7993048596256833,0.054849308907927496,0.04326328800988877,0.7701149425287356,-0.011494252873563204,0.8762376237623762,0.044554455445544594,0.8692307692307693,0.05192307692307685
