feature,gain,repeat,fold
"site_Lower end of Lanzarote Is., Canary I.",0.0,0,4
site_Madeira,0.0,0,4
site_N end of Dominica,0.0,0,4
site_N of Selina,0.0,0,4
"site_N of Selina, Sicily",0.0,0,4
"site_N of Shelter Point, Knight Island Passage, Alaska",0.0,0,4
"site_Near Filicudi, Italy",0.0,0,4
"site_Off Gibbs Hill Light, Bermuda",0.0,0,4
"site_Off Maui, HI",0.0,0,4
"site_Off Maui, HIBD",0.0,0,4
site_Oregon Coast Aquarium,0.0,0,4
"site_Oregon Coastal Aquarium, Newport, OR",0.0,0,4
"site_Outside St. John's Hbr., Newfoundland",0.0,0,4
"site_Plantagenet Bank, Bermuda",0.0,0,4
"site_Saanich Inlet, Victoria, VAncouver Island, British Columbia, Canada",0.0,0,4
"site_Saanich Inlet, Victoria, Vancouver Island, British Columbia, Canada",0.0,0,4
"site_Sable Island, Nova Scotia",0.0,0,4
"site_South of Sable Island, North Atlantic",0.0,0,4
"site_St. David's Island, Bermuda",0.0,0,4
"site_T3 Ice Island, Canada",0.0,0,4
"site_Three to four miles N. of Crafton Is., Prince William Sound, Alaska",0.0,0,4
"site_Tortola, British Virgin IslandsO",0.0,0,4
site_W of Browns Bank,0.0,0,4
"site_off Gibbs Hill Light, Bermuda",0.0,0,4
"site_over Plantagenet Banks, Bermuda",0.0,0,4
collection_code_BD10A,0.0,0,4
collection_code_BD15A,0.0,0,4
collection_code_AC2A,0.3368944525718689,1,0
collection_code_BA2A,0.3176947236061096,1,0
latitude,0.25039544701576233,1,0
site_N end of Dominica,0.04554152116179466,1,0
site_1 mile S of Olowalu reef - Hawaii,0.020996691659092903,1,0
native_sample_rate,0.015878377482295036,1,0
"site_Vancouver, British Columbia",0.006681228522211313,1,0
site_Dominica Is,0.004208482801914215,1,0
"site_Kikvika, Norway",0.0008580642752349377,1,0
collection_code_BE7A,0.0003249027649872005,1,0
cond_water_noise,0.00018286042904946953,1,0
longitude,0.00016486275126226246,1,0
bytes_on_disk,9.98852847260423e-05,1,0
duration_seconds,7.854370051063597e-05,1,0
"site_1-1.5 miles North of Tortola, British Virgin Islands",0.0,1,0
"site_3 miles N of San Juan, Puerto Rico",0.0,1,0
"site_3-4 mi. off Roseau, Dominica",0.0,1,0
"site_3-4 mi. off Roseau, Dominica  BD",0.0,1,0
site_50 mi. NE Malta,0.0,1,0
"site_80 mi. south of Martha's Vineyard, Massachusetts",0.0,1,0
"site_Andenes, Norway",0.0,1,0
"site_Argus Island, Bermuda",0.0,1,0
site_Bequia,0.0,1,0
site_Bermuda,0.0,1,0
site_BermudaBD,0.0,1,0
"site_Castle Harbour, Bermuda",0.0,1,0
site_DOMINICA,0.0,1,0
"site_Dabob Bay, Seattle, Washington",0.0,1,0
site_Delaware,0.0,1,0
site_Dominica,0.0,1,0
site_Dominica  E,0.0,1,0
site_Dominica IsBD,0.0,1,0
"site_Gully, SE Sable I., Canada  BD",0.0,1,0
"site_Ligurian Sea, NW Italy",0.0,1,0
"site_Lower end of Lanzarote Is., Canary I.",0.0,1,0
site_Madeira,0.0,1,0
site_N of Selina,0.0,1,0
"site_N of Selina, Sicily",0.0,1,0
"site_N of Shelter Point, Knight Island Passage, Alaska",0.0,1,0
"site_Near Filicudi, Italy",0.0,1,0
"site_Off Gibbs Hill Light, Bermuda",0.0,1,0
"site_Off Maui, HI",0.0,1,0
