repeat,fold,accuracy,macro_f1,weighted_f1,roc_auc_ovr_macro,average_precision_macro,n_items,precision_absent,recall_absent,f1_absent,support_absent,precision_present,recall_present,f1_present,support_present
0,0,0.9707724425887265,0.968744902287038,0.9708056809543281,0.9935486884824702,0.9908315602177702,958.0,0.9799666110183639,0.9734660033167496,0.9767054908485857,603.0,0.9554317548746518,0.9661971830985916,0.9607843137254902,355.0
0,1,0.3085867620751342,0.2928074891472012,0.3035789688704608,0.2856285895379521,0.4337918834744566,1118.0,0.38266068759342303,0.4155844155844156,0.398443579766537,616.0,0.19821826280623608,0.17729083665338646,0.1871713985278654,502.0
0,2,0.8125727590221188,0.7253929014643832,0.7965417521571633,0.9431027608205467,0.8930272685030738,859.0,0.8254189944134078,0.9425837320574163,0.8801191362620998,627.0,0.7482517482517482,0.46120689655172414,0.5706666666666667,232.0
0,3,0.8642487046632125,0.8632613701878094,0.8649109412015925,0.9066497453027873,0.8772019813063477,965.0,0.9233870967741935,0.8312159709618875,0.874880611270296,551.0,0.8017057569296375,0.9082125603864735,0.8516421291053228,414.0
0,4,0.9917203311867525,0.9917079517377871,0.9917218049306771,0.9988230904897571,0.9988764026855548,1087.0,0.9866666666666667,0.9961538461538462,0.9913875598086125,520.0,0.99644128113879,0.9876543209876543,0.9920283436669619,567.0
1,0,0.9519832985386222,0.9481015639721123,0.9517758776075873,0.9899002639385234,0.9859427814480037,958.0,0.9513776337115073,0.9734660033167496,0.9622950819672131,603.0,0.9530791788856305,0.9154929577464789,0.9339080459770115,355.0
1,1,0.32075471698113206,0.29785508291276136,0.3102732924324251,0.3532971224757272,0.4695320379230102,1113.0,0.3968705547652916,0.45662847790507366,0.4246575342465753,611.0,0.1902439024390244,0.1553784860557769,0.17105263157894737,502.0
1,2,0.8363431151241535,0.746740868221272,0.8178105820835195,0.9686008861622359,0.929994534055556,886.0,0.8331143232588699,0.9723926380368099,0.897381457891012,652.0,0.856,0.45726495726495725,0.596100278551532,234.0
1,3,0.8882978723404256,0.8882613258523895,0.8884978031279169,0.9017211703958693,0.8667283751750048,940.0,0.9861111111111112,0.8114285714285714,0.890282131661442,525.0,0.8051181102362205,0.9855421686746988,0.886240520043337,415.0
1,4,0.9889908256880734,0.98897597977244,0.9889900833922918,0.9986550440902839,0.9987064681951345,1090.0,0.9904580152671756,0.9866920152091255,0.9885714285714285,526.0,0.9876325088339223,0.9911347517730497,0.9893805309734514,564.0
2,0,0.9979716024340771,0.9978018548243268,0.9979728414677249,0.9999910716278655,0.9999895725995651,986.0,1.0,0.9968304278922345,0.9984126984126984,631.0,0.9943977591036415,1.0,0.9971910112359551,355.0
