repeat,fold,accuracy,macro_f1,weighted_f1,roc_auc_ovr_macro,average_precision_macro,n_items,precision_absent,recall_absent,f1_absent,support_absent,precision_present,recall_present,f1_present,support_present
0,0,0.8917050691244239,0.63000852514919,0.8866862312947619,0.7074694311536416,0.5834537434271094,434.0,0.9330024813895782,0.9494949494949495,0.9411764705882353,396.0,0.3548387096774194,0.2894736842105263,0.3188405797101449,38.0
0,1,0.6620370370370371,0.4605911330049261,0.753603357051633,0.7014910130718954,0.5660600704166604,432.0,0.9548611111111112,0.6740196078431373,0.7902298850574713,408.0,0.0763888888888889,0.4583333333333333,0.13095238095238096,24.0
0,2,0.8880407124681934,0.5301086956521739,0.8755183095475163,0.576902512921048,0.5265822723289032,393.0,0.9251336898395722,0.9558011049723757,0.9402173913043478,362.0,0.15789473684210525,0.0967741935483871,0.12,31.0
0,3,0.6457564575645757,0.46679783571077227,0.6708334619007774,0.5193236714975846,0.5179917886989953,271.0,0.8177339901477833,0.7377777777777778,0.7757009345794392,225.0,0.1323529411764706,0.1956521739130435,0.15789473684210525,46.0
0,4,0.8271186440677966,0.6013619140987255,0.8403386327596791,0.6535849056603773,0.5599589817180955,295.0,0.9246031746031746,0.879245283018868,0.9013539651837524,265.0,0.2558139534883721,0.36666666666666664,0.3013698630136986,30.0
1,0,0.9144144144144144,0.545669969840586,0.8830711366256391,0.8521684077239632,0.7411448868864234,444.0,0.9179954441913439,0.9950617283950617,0.9549763033175356,405.0,0.6,0.07692307692307693,0.13636363636363635,39.0
1,1,0.9746543778801844,0.859203114401156,0.9725979940523136,0.8908536585365853,0.8522854079047673,434.0,0.9784172661870504,0.9951219512195122,0.9866989117291415,410.0,0.8823529411764706,0.625,0.7317073170731707,24.0
1,2,0.8943298969072165,0.5164006687946496,0.8755987106742321,0.6088370832203849,0.5334786324306955,388.0,0.9224598930481284,0.9663865546218487,0.9439124487004104,357.0,0.14285714285714285,0.06451612903225806,0.08888888888888889,31.0
1,3,0.6914498141263941,0.44128024824203593,0.6817209976753356,0.49490950226244346,0.5072867837585641,269.0,0.8026315789473685,0.8280542986425339,0.8151447661469933,221.0,0.07317073170731707,0.0625,0.06741573033707865,48.0
1,4,0.8586206896551725,0.5430262500480418,0.8520730871736967,0.5652724968314321,0.5243737516841881,290.0,0.914179104477612,0.9315589353612167,0.9227871939736346,263.0,0.18181818181818182,0.14814814814814814,0.16326530612244897,27.0
2,0,0.7637969094922737,0.5748344370860927,0.8057190474102013,0.7320125130344108,0.6110024374351896,453.0,0.9418604651162791,0.7883211678832117,0.8582781456953642,411.0,0.2018348623853211,0.5238095238095238,0.2913907284768212,42.0
2,1,0.8796296296296297,0.6496787474268604,0.9019677153293273,0.8487540849673203,0.7488600270809895,432.0,0.9759358288770054,0.8946078431372549,0.9335038363171355,408.0,0.25862068965517243,0.625,0.36585365853658536,24.0
2,2,0.7859078590785907,0.452223913411128,0.8241424778529876,0.45942028985507244,0.4939065611232764,369.0,0.9262820512820513,0.8376811594202899,0.8797564687975646,345.0,0.017543859649122806,0.041666666666666664,0.024691358024691357,24.0
2,3,0.7445255474452555,0.5579830383480826,0.7445255474452555,0.5940265486725663,0.5470593048563701,274.0,0.8451327433628318,0.8451327433628318,0.8451327433628318,226.0,0.2708333333333333,0.2708333333333333,0.2708333333333333,48.0
2,4,0.8282828282828283,0.5710158883004333,0.8338755878476629,0.5795537230172204,0.5398458902426041,297.0,0.9118773946360154,0.8947368421052632,0.9032258064516129,266.0,0.2222222222222222,0.25806451612903225,0.23880597014925373,31.0
3,0,0.9018264840182648,0.5166183302107127,0.8732560582882929,0.8472368421052632,0.672012466159488,438.0,0.916083916083916,0.9825,0.9481302774427021,400.0,0.2222222222222222,0.05263157894736842,0.0851063829787234,38.0
3,1,0.9746543778801844,0.859203114401156,0.9725979940523136,0.9004065040650406,0.8802025825818333,434.0,0.9784172661870504,0.9951219512195122,0.9866989117291415,410.0,0.8823529411764706,0.625,0.7317073170731707,24.0
3,2,0.7855297157622739,0.47312392356269994,0.8201249880528307,0.5316354954237963,0.5098046494058768,387.0,0.9233128834355828,0.8384401114206128,0.8788321167883212,359.0,0.04918032786885246,0.10714285714285714,0.06741573033707865,28.0
3,3,0.7809187279151943,0.6234763948497855,0.7878014528579443,0.6171344707393138,0.5912453247703491,283.0,0.8820960698689956,0.8523206751054853,0.8669527896995708,237.0,0.35185185185185186,0.41304347826086957,0.38,46.0
