epoch,train_loss,val_macro_f1,repeat,fold
0,0.880783620818066,0.6118504280240596,0,0
1,0.4951732713665302,0.787897546738682,0,0
2,0.3267618888988402,0.787143503244477,0,0
3,0.24782092368105987,0.798516365279237,0,0
4,0.20755655432861486,0.7985354850076831,0,0
5,0.18139029442786347,0.7982537832043689,0,0
6,0.16272671739515107,0.80152675659289,0,0
7,0.14773045649453254,0.8028069845252146,0,0
8,0.1358110350589396,0.8096791628196717,0,0
9,0.1266363140683832,0.8070238223114039,0,0
10,0.11782685020873526,0.8019186317696331,0,0
11,0.11101926183354442,0.8111952331469121,0,0
12,0.10472674905011899,0.8103080728532607,0,0
13,0.09948799092170564,0.8091227811958999,0,0
14,0.09475994693495875,0.8105311772920148,0,0
15,0.09064338997331593,0.8057297570054739,0,0
16,0.08738705359795225,0.8116197435919172,0,0
17,0.08323767865766743,0.8082741797460841,0,0
18,0.08040698815925747,0.8084438032792818,0,0
19,0.07773321805168883,0.8075734501305664,0,0
20,0.07571076612031764,0.80889499813558,0,0
21,0.07304695192019459,0.8107952613604805,0,0
22,0.07073512698822583,0.8041547441242991,0,0
23,0.06847240938228062,0.8100585768105338,0,0
24,0.06698945053808199,0.8058133246969162,0,0
25,0.06489964836875177,0.8075004934726765,0,0
26,0.06362471508047993,0.8095676373326685,0,0
0,0.8810292106494557,0.45980728233298707,0,1
1,0.49249522383644834,0.5267377431198468,0,1
2,0.3250562303120161,0.5307767324921437,0,1
3,0.24813730038997708,0.5433013636456049,0,1
4,0.20693164270263617,0.5411264318423507,0,1
5,0.1808947305771924,0.5445524457970262,0,1
6,0.16115938454619558,0.548992994833635,0,1
7,0.14674843531181167,0.5523191588483546,0,1
8,0.13576063513422215,0.537195220551118,0,1
9,0.12594710039744209,0.55678340979183,0,1
10,0.11829173418968242,0.5543260197295824,0,1
11,0.11116207390856844,0.5492826183849747,0,1
12,0.10613418589816255,0.5533757260364989,0,1
13,0.10059471706936284,0.5643858536574563,0,1
14,0.0964509464161546,0.5592018387937153,0,1
15,0.09173344651110786,0.5618459334152585,0,1
16,0.08837909527158001,0.5641137121019333,0,1
17,0.08534482040073292,0.5680002507304821,0,1
18,0.08217102679825747,0.5687910764656829,0,1
19,0.07970890309223799,0.5661750170342793,0,1
20,0.07746689265770268,0.5642921564598103,0,1
21,0.07486158207422512,0.5687100903251506,0,1
22,0.07305874224758026,0.5704993148818069,0,1
23,0.07120849775412698,0.5788853162962221,0,1
24,0.06944283847377047,0.5667751858710492,0,1
25,0.06755297967944339,0.5721201703831833,0,1
