repeat,fold,accuracy,macro_f1,weighted_f1,roc_auc_ovr_macro,average_precision_macro,n_items,precision_absent,recall_absent,f1_absent,support_absent,precision_present,recall_present,f1_present,support_present
0,0,0.6803921568627451,0.470708459878135,0.7816412940359992,0.7092232430497553,0.5223453184933282,510.0,0.9881656804733728,0.6774847870182555,0.8038507821901324,493.0,0.0755813953488372,0.7647058823529411,0.13756613756613756,17.0
0,1,0.8726235741444867,0.4940201863576977,0.8767840509333524,0.7338803860102034,0.5426661703135714,526.0,0.9364754098360656,0.9269776876267748,0.9317023445463812,493.0,0.05263157894736842,0.06060606060606061,0.056338028169014086,33.0
0,2,0.435546875,0.3507869023644365,0.5679556971171775,0.7335859933810185,0.5252934634436442,512.0,1.0,0.41379310344827586,0.5853658536585366,493.0,0.06168831168831169,1.0,0.1162079510703364,19.0
0,3,0.5711462450592886,0.4090662016780492,0.7038683937903412,0.937246963562753,0.5795928667782215,506.0,1.0,0.5607287449392713,0.7185473411154345,494.0,0.05240174672489083,1.0,0.0995850622406639,12.0
0,4,0.6142595978062158,0.53485832194831,0.6883908774788623,0.9095528455284553,0.6818779013887031,547.0,1.0,0.5711382113821138,0.7270375161707633,492.0,0.20676691729323307,1.0,0.3426791277258567,55.0
1,0,0.756385068762279,0.5098167132649891,0.8356147896422945,0.7411257606490872,0.5282441252868522,509.0,0.9893899204244032,0.7565922920892495,0.8574712643678161,493.0,0.09090909090909091,0.75,0.16216216216216217,16.0
1,1,0.8723809523809524,0.4939504236861414,0.8765486894811155,0.7018354274451835,0.5343876069877395,525.0,0.9363449691991786,0.926829268292683,0.9315628192032687,492.0,0.05263157894736842,0.06060606060606061,0.056338028169014086,33.0
1,2,0.4621359223300971,0.3688418332809783,0.5926534105452783,0.7179797979797979,0.5239471067863414,515.0,1.0,0.4404040404040404,0.6115007012622721,495.0,0.06734006734006734,1.0,0.12618296529968454,20.0
1,3,0.500990099009901,0.37181613552896575,0.6431378666832446,0.936105476673428,0.5784817142971903,505.0,1.0,0.48884381338742394,0.6566757493188011,493.0,0.045454545454545456,1.0,0.08695652173913043,12.0
1,4,0.6453382084095064,0.5581362425049967,0.7149562388024072,0.910569105691057,0.683315554854325,547.0,1.0,0.6056910569105691,0.7544303797468355,492.0,0.22088353413654618,1.0,0.3618421052631579,55.0
2,0,0.6954813359528488,0.4746672348699236,0.7938439809806973,0.7129817444219066,0.5223329530841667,509.0,0.9884393063583815,0.6937119675456389,0.8152562574493445,493.0,0.0736196319018405,0.75,0.1340782122905028,16.0
2,1,0.8723809523809524,0.4939504236861414,0.8765486894811155,0.7018354274451835,0.5343876069877395,525.0,0.9363449691991786,0.926829268292683,0.9315628192032687,492.0,0.05263157894736842,0.06060606060606061,0.056338028169014086,33.0
2,2,0.47470817120622566,0.3764938449096954,0.6046977207163393,0.7257085020242915,0.5253893435605197,514.0,1.0,0.4534412955465587,0.6239554317548747,494.0,0.06896551724137931,1.0,0.12903225806451613,20.0
2,3,0.5504950495049505,0.3982698980100678,0.6865387872582512,0.9371196754563895,0.5795868951513319,505.0,1.0,0.539553752535497,0.7009222661396575,493.0,0.0502092050209205,1.0,0.09561752988047809,12.0
2,4,0.6441605839416058,0.5570661747943048,0.7140511591832672,0.9107505070993915,0.6833501702100034,548.0,1.0,0.6044624746450304,0.7534766118836915,493.0,0.22,1.0,0.36065573770491804,55.0
3,0,0.9666011787819253,0.4915084915084915,0.9521166456333451,0.7543103448275863,0.5301038776136789,509.0,0.968503937007874,0.9979716024340771,0.983016983016983,493.0,0.0,0.0,0.0,16.0
3,1,0.8723809523809524,0.4939504236861414,0.8765486894811155,0.7104274451835427,0.5364946411055657,525.0,0.9363449691991786,0.926829268292683,0.9315628192032687,492.0,0.05263157894736842,0.06060606060606061,0.056338028169014086,33.0
3,2,0.49221789883268485,0.38694036841888796,0.6212199431425486,0.7293522267206478,0.5260460845657182,514.0,1.0,0.4716599190283401,0.640990371389271,494.0,0.0711743772241993,1.0,0.132890365448505,20.0
3,3,0.500990099009901,0.37181613552896575,0.6431378666832446,0.9371196754563895,0.5795868951513319,505.0,1.0,0.48884381338742394,0.6566757493188011,493.0,0.045454545454545456,1.0,0.08695652173913043,12.0
3,4,0.6167883211678832,0.5365657216494846,0.6906775575664084,0.9107505070993915,0.6833501702100035,548.0,1.0,0.5740365111561866,0.729381443298969,493.0,0.20754716981132076,1.0,0.34375,55.0
4,0,0.9254901960784314,0.5056122448979592,0.9308503401360545,0.7049278129101539,0.5213674787992847,510.0,0.9671457905544147,0.9553752535496958,0.9612244897959183,493.0,0.043478260869565216,0.058823529411764705,0.05,17.0
4,1,0.870722433460076,0.49308390022675735,0.8757132510798995,0.7090478824758744,0.5362552363871946,526.0,0.9363449691991786,0.9249492900608519,0.9306122448979591,493.0,0.05128205128205128,0.06060606060606061,0.05555555555555555,33.0
4,2,0.447265625,0.35790980355663093,0.5796619468244684,0.7361481797800791,0.5256867100736091,512.0,1.0,0.4259634888438134,0.5974395448079659,493.0,0.06291390728476821,1.0,0.11838006230529595,19.0
4,3,0.6205533596837944,0.4349525404801786,0.7434339020530848,0.937246963562753,0.5795928667782215,506.0,1.0,0.611336032388664,0.7587939698492462,494.0,0.058823529411764705,1.0,0.1111111111111111,12.0
4,4,0.6142595978062158,0.53485832194831,0.6883908774788623,0.910569105691057,0.683315554854325,547.0,1.0,0.5711382113821138,0.7270375161707633,492.0,0.20676691729323307,1.0,0.3426791277258567,55.0
5,0,0.914396887159533,0.5375051124744377,0.9241440882289751,0.7545986177565125,0.5345365936101999,514.0,0.9668737060041408,0.9434343434343434,0.9550102249488752,495.0,0.0967741935483871,0.15789473684210525,0.12,19.0
5,1,0.8723809523809524,0.4939504236861414,0.8765486894811155,0.7342941611234294,0.5428750268621318,525.0,0.9363449691991786,0.926829268292683,0.9315628192032687,492.0,0.05263157894736842,0.06060606060606061,0.056338028169014086,33.0
5,2,0.43529411764705883,0.34649130612753387,0.5713324672088843,0.7256293998329555,0.5217032304725169,510.0,1.0,0.4158215010141988,0.5873925501432665,493.0,0.05573770491803279,1.0,0.10559006211180125,17.0
